id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
63636,90,MissedShots,0.8530000305175781,0.345,0.03648170083761215,Jordan N&#039;Kololo,h,3537,OpenPlay,2015,RightFoot,1968,Caen,Nantes,0,2,2015-10-23 20:30:00,,None
64180,39,MissedShots,0.7180000305175781,0.37200000762939456,0.011905999854207039,Jordan N&#039;Kololo,a,3537,OpenPlay,2015,RightFoot,1980,SC Bastia,Caen,1,0,2015-10-31 23:00:00,,None
69071,67,MissedShots,0.805,0.38,0.035580798983573914,Jordan N&#039;Kololo,a,3537,OpenPlay,2015,RightFoot,2105,Lille,Caen,1,0,2016-02-03 22:00:00,,Rebound
69908,85,SavedShot,0.9569999694824218,0.4520000076293945,0.4184409976005554,Jordan N&#039;Kololo,h,3537,FromCorner,2015,Head,2136,Caen,Rennes,1,0,2016-02-21 20:00:00,Damien Da Silva,HeadPass
67059,34,MissedShots,0.7240000152587891,0.4909999847412109,0.016811199486255646,Jordan N&#039;Kololo,h,3537,OpenPlay,2015,LeftFoot,2147,Caen,Monaco,2,2,2016-03-04 23:30:00,Ronny Rodelin,LayOff
67069,72,SavedShot,0.87,0.4759999847412109,0.03354550153017044,Jordan N&#039;Kololo,h,3537,OpenPlay,2015,OtherBodyPart,2147,Caen,Monaco,2,2,2016-03-04 23:30:00,,Aerial
67245,84,SavedShot,0.710999984741211,0.6020000076293945,0.023864099755883217,Jordan N&#039;Kololo,h,3537,OpenPlay,2015,RightFoot,2173,Caen,Troyes,2,1,2016-03-19 23:00:00,Nicolas Seube,TakeOn
68087,12,MissedShots,0.894000015258789,0.5990000152587891,0.07352539896965027,Jordan N&#039;Kololo,a,3537,FromCorner,2015,RightFoot,2200,Paris Saint Germain,Caen,6,0,2016-04-16 19:00:00,,None
68088,13,SavedShot,0.7269999694824218,0.534000015258789,0.018399100750684738,Jordan N&#039;Kololo,a,3537,OpenPlay,2015,LeftFoot,2200,Paris Saint Germain,Caen,6,0,2016-04-16 19:00:00,Ronny Rodelin,Pass
68100,42,BlockedShot,0.9180000305175782,0.5159999847412109,0.10056199878454208,Jordan N&#039;Kololo,a,3537,FromCorner,2015,Head,2200,Paris Saint Germain,Caen,6,0,2016-04-16 19:00:00,Vincent Bessat,Cross
