event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,56,56,3932979,4041366,3932974,45,0,1000,0,0,14
2,48,104,6140282,6188737,4706099,60,0,1001,0,0,5
3,59,163,1920624,1939649,2708508,20,29,1001,1,0,5
4,75,238,2313259,2326189,1776990,20,18,1002,2,0,6
5,53,291,1965772,1990009,1214609,20,4,1004,1,0,6
6,72,363,892742,903319,634974,10,42,1004,1,0,8
7,77,440,1763930,1786514,453557,15,46,1005,1,0,7
8,75,515,1153272,1172933,307437,10,0,1011,0,0,17
9,41,556,7627870,7685588,466876,65,0,1013,0,0,12
10,80,636,1694326,1715471,360724,15,0,1015,1,0,14
11,57,693,497837,506346,163297,5,0,1018,1,0,0
12,41,734,5088197,5120261,188356,45,2,1020,1,0,5
13,35,769,5998016,6029376,279447,50,15,1021,1,0,8
14,79,848,1223750,1232095,186597,10,18,1019,2,0,6
15,70,918,750210,761363,90148,10,18,1020,0,0,0
16,77,995,1698255,1707228,88322,15,28,1026,3,0,5
17,73,1068,5110643,5126232,133628,45,0,1030,2,0,15
18,55,1123,1998828,2033702,94177,20,0,1033,0,0,7
19,39,1162,7143188,7163863,101024,60,8,1028,2,0,17
20,39,1201,7399710,7411455,165838,60,2,1027,2,0,25
21,63,1264,1672561,1693203,126821,15,19,1027,1,0,31
22,46,1310,3599650,3621310,101397,30,7,1032,1,0,11
23,47,1357,4938111,4964631,83352,40,3,1035,1,0,7
24,72,1429,1101223,1112417,58812,10,19,1036,1,0,13
25,87,1516,180144,182960,27454,5,14,1037,1,0,3
26,86,1602,329215,333861,11697,5,26,1036,1,0,7
27,61,1663,1025380,1047503,5800,10,26,1038,0,0,6
28,64,1727,3688185,3705617,10183,30,24,1041,1,0,0
29,69,1796,2523824,2559740,7670,20,24,1044,0,0,7
30,68,1864,243100,245661,4319,5,20,1047,2,0,12
31,62,1926,1108349,1142862,3846,10,20,1051,0,0,0
32,52,1978,4550288,4622157,5479,40,20,1052,0,0,10
33,96,2074,1298048,1318608,11853,15,36,1040,0,0,14
34,77,2151,50925,55471,5624,1,36,1040,0,0,7
35,66,2217,1466423,1473350,3553,15,23,1042,2,0,13
36,98,2315,395204,401610,1607,5,15,1043,1,0,6
37,40,2355,1839983,1852252,782,15,0,1044,1,0,0
