h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.88048,0.427494,1.88048,0.427494,"{'att': 134, 'def': 18}","{'att': 403, 'def': 25}",15,0,3,1,2.5628,w,2025-08-16 17:00:00,1,0,0,3,1.4529859999999999
a,1.52213,2.41091,1.52213,1.65081,"{'att': 232, 'def': 29}","{'att': 243, 'def': 23}",0,12,0,1,0.7574,l,2025-08-24 18:45:00,0,0,1,0,-0.12868000000000013
h,2.35547,1.7732,2.35547,1.01311,"{'att': 311, 'def': 33}","{'att': 238, 'def': 27}",7,11,3,2,1.7938,w,2025-08-31 15:15:00,1,0,0,3,1.34236
a,1.62646,0.904229,1.62646,0.904229,"{'att': 117, 'def': 30}","{'att': 330, 'def': 25}",13,3,2,1,1.9282,w,2025-09-13 19:05:00,1,0,0,3,0.7222310000000001
h,3.497,1.91296,3.497,1.15286,"{'att': 373, 'def': 45}","{'att': 248, 'def': 15}",10,7,5,2,2.3730999999999995,w,2025-09-21 15:15:00,1,0,0,3,2.34414
a,0.894035,2.09364,0.13394,2.09364,"{'att': 307, 'def': 30}","{'att': 323, 'def': 7}",3,12,1,3,0.502,l,2025-09-27 15:00:00,0,0,1,0,-1.9597000000000002
h,2.4556,1.13121,0.935413,0.371112,"{'att': 125, 'def': 25}","{'att': 253, 'def': 12}",12,9,2,2,2.4003,d,2025-10-05 15:15:00,0,1,0,1,0.564301
a,1.65166,1.58102,1.65166,1.58102,"{'att': 251, 'def': 21}","{'att': 399, 'def': 27}",6,4,1,1,1.4152999999999998,d,2025-10-18 17:00:00,0,1,0,1,0.07063999999999981
h,3.37276,0.584122,3.37276,0.584122,"{'att': 167, 'def': 32}","{'att': 257, 'def': 34}",7,3,1,0,2.8659000000000003,w,2025-10-25 17:00:00,1,0,0,3,2.7886379999999997
a,4.10211,2.1261,4.10211,2.1261,"{'att': 208, 'def': 28}","{'att': 251, 'def': 24}",15,5,5,3,2.457,w,2025-10-29 19:05:00,1,0,0,3,1.9760099999999996
h,0.820947,1.18048,0.820947,1.18048,"{'att': 225, 'def': 25}","{'att': 276, 'def': 15}",8,2,0,1,1.004,l,2025-11-01 18:00:00,0,0,1,0,-0.359533
h,2.4076,3.23933,0.752402,3.23933,"{'att': 287, 'def': 28}","{'att': 267, 'def': 30}",6,16,1,4,0.8328000000000001,l,2025-11-08 20:05:00,0,0,1,0,-2.486928
a,1.60818,3.067,1.60818,2.30691,"{'att': 272, 'def': 26}","{'att': 329, 'def': 13}",5,2,1,4,0.508,l,2025-11-22 18:00:00,0,0,1,0,-0.6987299999999999
h,0.637875,1.47676,0.637875,1.47676,"{'att': 315, 'def': 27}","{'att': 192, 'def': 24}",14,12,1,0,0.7151000000000001,w,2025-11-29 16:00:00,1,0,0,3,-0.8388850000000001
a,0.485017,1.13774,0.485017,1.13774,"{'att': 140, 'def': 22}","{'att': 232, 'def': 28}",5,4,0,1,0.7016,l,2025-12-05 18:00:00,0,0,1,0,-0.6527229999999999
a,1.94962,2.02467,1.94962,2.02467,"{'att': 259, 'def': 21}","{'att': 166, 'def': 11}",11,14,0,1,1.3163,l,2025-12-14 19:45:00,0,0,1,0,-0.07505000000000006
h,0.799996,1.95535,0.799996,1.95535,"{'att': 277, 'def': 31}","{'att': 222, 'def': 17}",5,11,1,3,0.4481,l,2026-01-03 16:00:00,0,0,1,0,-1.155354
h,1.31321,1.17141,1.31321,1.17141,"{'att': 211, 'def': 24}","{'att': 281, 'def': 13}",8,8,1,3,1.5109,l,2026-01-16 18:00:00,0,0,1,0,0.14179999999999993
a,0.562454,0.171551,0.562454,0.171551,"{'att': 169, 'def': 32}","{'att': 219, 'def': 13}",10,3,0,0,1.6894999999999998,d,2026-01-24 18:00:00,0,1,0,1,0.390903
h,2.28518,0.427968,2.28518,0.427968,"{'att': 285, 'def': 35}","{'att': 264, 'def': 22}",7,11,4,0,2.6627,w,2026-01-31 20:05:00,1,0,0,3,1.857212
a,0.827302,0.455943,0.827302,0.455943,"{'att': 151, 'def': 30}","{'att': 230, 'def': 26}",6,3,0,0,1.7089999999999999,d,2026-02-08 14:00:00,0,1,0,1,0.371359
h,2.20188,1.00661,2.20188,1.00661,"{'att': 248, 'def': 28}","{'att': 211, 'def': 18}",5,10,3,1,2.2409,w,2026-02-13 20:05:00,1,0,0,3,1.19527
a,2.34004,1.82827,2.34004,1.82827,"{'att': 258, 'def': 23}","{'att': 241, 'def': 28}",5,8,3,2,1.7603,w,2026-02-21 16:00:00,1,0,0,3,0.5117700000000001
h,1.67082,0.609359,1.67082,0.609359,"{'att': 188, 'def': 25}","{'att': 470, 'def': 20}",9,2,2,0,2.3318,w,2026-02-28 18:00:00,1,0,0,3,1.061461
a,1.75294,1.22179,1.75294,1.22179,"{'att': 327, 'def': 25}","{'att': 135, 'def': 29}",8,21,3,1,1.7815,w,2026-03-06 19:45:00,1,0,0,3,0.53115
h,2.81345,1.56097,2.81345,1.56097,"{'att': 212, 'def': 17}","{'att': 309, 'def': 32}",9,7,2,0,2.2644,w,2026-03-14 20:05:00,1,0,0,3,1.25248
a,3.4997,1.10723,2.7396,1.10723,"{'att': 248, 'def': 27}","{'att': 179, 'def': 23}",16,11,2,1,2.6861,w,2026-03-22 14:00:00,1,0,0,3,1.6323699999999999
h,1.67743,3.10791,1.67743,3.10791,"{'att': 218, 'def': 24}","{'att': 217, 'def': 17}",4,7,2,1,0.5055000000000001,w,2026-04-05 18:45:00,1,0,0,3,-1.43048
a,1.7647,2.95341,1.7647,2.95341,"{'att': 171, 'def': 24}","{'att': 320, 'def': 16}",19,12,1,4,0.6782,l,2026-04-10 17:00:00,0,0,1,0,-1.18871
