event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,63,63,2149481,2230191,2149481,25,5,1000,0,0,14
2,80,143,211844,215923,141212,5,5,1002,1,0,12
3,63,202,1164700,1175734,93122,15,4,1007,2,4,9
4,87,285,414871,418203,39605,5,24,1011,2,4,10
5,40,321,7278709,7294477,156182,65,5,1014,2,4,10
6,65,382,1964781,1976403,205242,20,28,1011,2,4,1
7,80,462,1200853,1218868,121086,10,5,1014,1,0,6
8,80,542,650821,659088,59296,10,2,1018,1,0,14
9,47,589,5412326,5455772,78035,45,2,1020,0,0,26
10,87,676,592819,600068,39420,5,7,1022,2,0,11
11,53,729,983274,997605,17071,10,3,1026,1,0,5
12,36,765,7133538,7164306,32678,60,7,1029,1,0,8
13,56,821,619732,633539,16180,5,40,1028,0,0,14
14,57,878,7321235,7339880,40370,60,17,1030,1,0,2
15,65,943,1441544,1454350,23821,15,12,1032,1,0,0
16,86,1029,616214,627765,14759,5,3,1033,5,0,4
17,107,1136,111021,113077,3099,1,0,1040,1,0,13
18,49,1185,3909767,3962173,2914,35,0,1041,0,0,4
19,37,1222,8073697,8108012,3887,65,9,1036,1,0,5
20,52,1274,2699428,2744655,4330,25,9,1037,0,0,4
21,62,1336,1965842,1980696,3173,20,16,1036,2,0,5
22,39,1375,6977120,7014274,3855,55,19,1034,1,0,3
23,44,1415,6366225,6382683,4271,50,33,1034,2,4,18
24,71,1482,1303377,1316152,3970,15,9,1030,2,4,6
25,74,1556,1452177,1471768,3426,15,22,1032,1,0,15
26,67,1623,3648808,3668970,3931,30,6,1035,1,0,6
27,57,1680,1913133,1925170,2315,15,0,1035,1,0,15
28,85,1761,387836,394711,1653,5,8,1035,2,4,3
29,56,1817,5810778,5859695,2569,50,8,1038,0,0,2
30,65,1882,432235,436475,1700,5,10,1036,2,0,19
31,59,1941,1727710,1739369,1819,15,3,1039,1,0,0
32,58,1999,2553534,2638297,1943,20,40,1029,0,0,13
33,132,2131,73467,75455,821,1,74,1027,1,0,0
34,53,2184,1907947,1939745,1198,15,74,1027,0,0,7
35,58,2242,3700532,3720058,1058,30,41,1028,1,0,16
36,98,2340,395204,401513,451,5,27,1031,1,0,18
37,30,2366,4304030,4313642,460,35,10,1032,2,4,2
