name,time,event
wildcard,2025-11-22T18:49:35.070898Z,13
bboost,2025-12-05T15:16:58.800080Z,15
3xc,2025-12-14T10:39:46.243535Z,17
freehit,2025-12-23T09:31:42.317926Z,18
wildcard,2026-04-03T18:52:58.079691Z,32
bboost,2026-04-10T19:41:54.171604Z,33
freehit,2026-04-19T11:37:07.124956Z,34
3xc,2026-05-02T15:02:26.598859Z,36
