name,time,event
wildcard,2025-09-26T12:18:34.124384Z,6
bboost,2025-10-03T17:01:58.743205Z,7
freehit,2025-11-25T22:02:34.361332Z,13
3xc,2025-12-17T21:26:47.299744Z,17
3xc,2026-02-10T09:23:00.788034Z,26
wildcard,2026-04-10T16:57:27.831902Z,32
bboost,2026-04-17T13:52:41.544531Z,33
freehit,2026-04-18T13:15:44.100312Z,34
