season_name,total_points,rank
2015/16,1752,2006289
2017/18,1577,4374288
2018/19,1840,3710226
2020/21,1418,6937978
2021/22,1982,2964272
2022/23,2337,1162312
2023/24,2324,833955
2024/25,2337,1107063
