event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,76,76,400600,400835,400600,5,0,1000,0,0,10
2,44,120,7387574,7388226,1688590,70,0,1001,0,0,10
3,60,180,1599062,1599273,810872,15,0,1005,0,0,5
4,68,248,4440000,4440194,963280,40,3,1004,2,0,13
5,58,306,809507,809857,467827,10,3,1006,0,0,6
6,63,369,2292591,2292704,449636,20,2,1004,2,0,3
7,65,434,4820034,4820417,602854,45,2,1004,0,0,11
8,65,499,3643659,3643709,674116,30,0,1008,3,0,0
9,53,552,3548978,3549276,563172,30,7,1004,0,0,7
10,75,627,3046176,3046586,541524,25,3,1009,1,0,9
11,53,680,894235,894553,315261,10,3,1013,0,0,9
12,57,737,904402,904498,161034,10,3,1016,0,0,15
13,56,793,680979,681060,87155,10,0,1015,2,0,5
14,69,862,3398170,3398487,93376,30,0,1017,0,0,3
15,62,924,2062044,2062101,67358,20,3,1020,3,0,12
16,66,990,4180026,4180116,110366,35,3,1027,0,0,15
17,77,1067,3919480,3919775,138049,35,5,1030,1,0,8
18,44,1111,6427107,6427550,157225,55,6,1032,2,0,15
19,38,1149,7698892,7698981,174199,65,0,1029,3,0,13
20,54,1203,2207484,2207875,152059,20,0,1030,0,0,7
21,49,1252,6072573,6073240,198707,50,0,1029,0,0,12
22,42,1294,5471132,5471511,186877,45,1,1028,2,0,17
23,49,1343,4167751,4167971,145963,35,0,1025,2,0,10
24,75,1418,617251,617479,92128,5,0,1027,0,0,3
25,84,1502,307894,307903,51983,5,6,1028,3,0,2
26,81,1583,657147,657309,29130,10,6,1031,0,0,3
27,41,1624,8676721,8677157,38776,70,1,1031,1,0,13
28,68,1692,2798230,2798486,47720,25,6,1029,2,0,0
29,56,1748,5810778,5811374,62914,50,6,1031,0,0,4
30,78,1826,21386,21428,26183,1,6,1033,0,0,21
31,63,1889,1042671,1042998,22321,10,3,1037,1,0,0
32,81,1970,72534,72587,8071,1,0,1029,0,0,11
33,134,2104,64099,64125,3166,1,32,1027,3,0,0
34,64,2168,580259,580792,2629,5,32,1027,0,0,10
35,61,2229,2701774,2702085,1988,25,2,1029,1,0,7
36,90,2319,1226243,1226443,1320,10,2,1032,1,0,12
37,32,2351,3658329,3658705,973,30,11,1033,1,0,13
