event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,95,95,9705,10531,9705,1,0,1000,0,0,0
2,53,148,4480945,4525387,64636,45,0,1000,0,0,11
3,54,202,3415922,3435793,88576,35,40,1005,2,0,13
4,84,286,660525,667698,33884,10,31,1007,1,0,5
5,40,326,6922798,6973855,95348,60,31,1011,0,0,24
6,69,395,1353824,1364072,74693,15,26,1009,2,0,16
7,74,469,2336423,2364566,69393,20,22,1006,0,0,13
8,73,542,1466337,1485545,56047,15,22,1020,0,0,13
9,52,594,3842677,3874995,52331,35,22,1024,0,0,9
10,83,677,1029679,1045711,34680,10,22,1028,0,0,7
11,37,714,6984649,7002024,46116,60,23,1030,2,0,4
12,45,759,3635691,3658697,45713,30,28,1032,1,0,5
13,66,825,175573,180911,11604,5,28,1033,0,0,8
14,80,905,1036703,1047580,6636,10,12,1030,1,0,11
15,72,977,652070,653441,2289,10,3,1031,3,0,11
16,97,1074,113516,115000,619,1,0,1031,4,0,6
17,62,1136,7851245,7871136,2945,65,0,1039,0,0,24
18,41,1177,7828748,7848414,4750,65,2,1039,2,0,15
19,32,1209,10371288,10383717,8538,85,12,1036,2,0,15
20,60,1269,1187849,1198900,5674,10,6,1035,1,0,8
21,60,1329,2294050,2329071,4641,20,6,1034,0,0,10
22,51,1380,1983716,1992551,2760,20,22,1034,1,0,6
23,42,1422,6907487,6969548,2632,55,22,1035,0,0,15
24,72,1494,1150630,1155553,1828,10,4,1029,3,0,1
25,57,1551,7387282,7401333,4374,60,28,1032,1,0,3
26,60,1611,6100773,6117667,7286,50,13,1031,1,0,6
27,41,1652,8304160,8373485,10532,65,13,1029,0,0,7
28,95,1747,47229,48551,3571,1,1,1028,2,0,1
29,61,1808,4427975,4463829,4063,35,1,1029,0,0,1
30,60,1868,908062,928694,3510,10,1,1030,0,0,15
31,72,1940,187367,188875,1870,5,35,1028,3,0,3
32,56,1996,3179668,3231715,2195,25,25,1018,0,0,11
33,134,2130,32435,37252,838,1,25,1020,0,0,0
34,59,2189,1051813,1085069,882,10,25,1020,0,0,4
35,56,2245,4156291,4220510,884,35,25,1022,0,0,16
36,82,2327,2797753,2811465,879,25,1,1026,2,0,18
37,32,2359,3699699,3707487,628,30,1,1029,2,0,2
