season_name,total_points,rank
2006/07,1900,35622
2007/08,2162,20777
2008/09,1754,381558
2009/10,2255,37243
2010/11,1972,125240
2011/12,1711,1197999
2013/14,2191,319395
2014/15,2015,176400
2015/16,2071,318741
2016/17,1695,2521138
2017/18,2132,335338
2018/19,2107,786846
2019/20,2057,1296978
2020/21,2369,144966
2021/22,2003,2762342
2022/23,2292,1606137
2023/24,1736,7919656
