event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,46,46,6908104,7071538,6908093,75,0,1000,0,0,3
2,43,89,7673712,7746386,7467022,75,0,1000,0,0,8
3,64,153,1004529,1022466,4389105,10,9,998,2,0,6
4,78,231,1475616,1524844,2489563,15,7,996,0,0,8
5,66,297,160173,173375,839787,5,7,1002,0,0,0
6,75,372,610365,625422,376805,10,28,1005,2,0,10
7,65,437,4977295,5018015,523453,45,6,1009,1,0,6
8,67,504,2812309,2876820,528564,25,6,1017,0,0,12
9,40,544,8044269,8156446,779087,70,6,1016,0,0,6
10,83,627,1175777,1183728,541524,10,6,1018,3,0,7
11,49,676,1801836,1839407,382886,15,2,1021,1,0,7
12,56,732,1103137,1123626,209983,10,4,1022,1,0,19
13,76,808,27085,31638,35803,1,4,1023,0,0,4
14,68,876,3712453,3803467,43250,30,4,1024,0,0,3
15,60,936,2492632,2515948,34730,20,12,1024,2,0,13
16,87,1023,521238,527212,20298,5,1,1030,3,0,3
17,80,1103,3009682,3060588,23234,25,1,1034,0,0,9
18,43,1146,6898167,6938429,29842,55,2,1034,2,0,13
19,60,1206,554594,556839,10215,5,1,1033,3,0,8
20,58,1264,1408519,1461495,7585,15,1,1034,0,0,2
21,58,1322,2880359,2971532,6945,25,1,1034,0,0,11
22,47,1369,3264671,3286795,5311,30,20,1032,2,0,10
23,53,1422,2765953,2781807,2681,25,15,1033,2,0,13
24,73,1495,861867,897405,1714,10,15,1036,0,0,4
25,69,1564,2884040,2909875,2042,25,20,1036,2,0,3
26,78,1642,1087549,1106044,1289,10,14,1038,1,0,5
27,57,1699,1744173,1810500,721,15,14,1039,0,0,12
28,65,1764,3297333,3364744,1335,30,14,1042,0,0,0
29,61,1825,4618437,4642424,1602,40,20,1041,1,0,2
30,54,1879,2347245,2366192,1970,20,6,1042,2,0,13
31,67,1946,526187,534130,1330,5,73,1045,1,0,0
32,58,2004,2553534,2692652,1419,20,17,1031,0,0,11
33,134,2138,42342,57147,541,1,32,1027,1,0,0
34,59,2197,1051813,1113037,561,10,32,1027,0,0,12
35,56,2253,4156291,4300526,565,35,32,1029,0,0,16
36,83,2336,2565672,2590650,540,20,8,1033,2,0,17
37,25,2361,6023822,6040336,556,50,0,1036,2,0,13
