h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.9391,0.793797,1.9391,0.793797,"{'att': 342, 'def': 29}","{'att': 138, 'def': 25}",2,6,1,2,2.2451000000000003,l,2024-08-16 17:00:00,0,0,1,0,1.1453030000000002
h,0.172545,1.36012,0.172545,1.36012,"{'att': 335, 'def': 32}","{'att': 131, 'def': 18}",2,5,0,0,0.36119999999999997,d,2024-08-25 17:15:00,0,1,0,1,-1.187575
a,2.62561,0.951647,1.88233,0.951647,"{'att': 176, 'def': 15}","{'att': 137, 'def': 13}",2,4,2,1,2.5331,w,2024-08-28 19:30:00,1,0,0,3,0.930683
h,2.01026,0.547308,1.26699,0.547308,"{'att': 400, 'def': 25}","{'att': 105, 'def': 16}",6,7,2,0,2.5065,w,2024-09-01 15:00:00,1,0,0,3,0.719682
a,2.3693,1.95102,2.3693,1.20775,"{'att': 163, 'def': 20}","{'att': 213, 'def': 15}",10,3,2,3,1.6648,l,2024-09-14 14:15:00,0,0,1,0,1.1615499999999999
h,1.40641,0.623937,1.40641,0.623937,"{'att': 326, 'def': 24}","{'att': 99, 'def': 13}",4,3,2,1,2.1713999999999998,w,2024-09-20 19:00:00,1,0,0,3,0.782473
a,0.853455,1.79791,0.853455,1.79791,"{'att': 524, 'def': 22}","{'att': 159, 'def': 16}",4,4,2,3,0.653,l,2024-09-24 19:00:00,0,0,1,0,-0.9444549999999999
a,0.415348,2.55847,0.415348,1.81519,"{'att': 72, 'def': 22}","{'att': 102, 'def': 20}",2,2,0,2,0.1502,l,2024-09-28 12:00:00,0,0,1,0,-1.399842
h,0.794829,2.49367,0.794829,2.49367,"{'att': 473, 'def': 17}","{'att': 118, 'def': 24}",3,9,0,3,0.3165,l,2024-10-06 14:15:00,0,0,1,0,-1.6988409999999998
h,0.433035,2.33646,0.433035,0.849903,"{'att': 131, 'def': 14}","{'att': 210, 'def': 13}",5,1,2,3,0.16499999999999998,l,2024-10-18 19:00:00,0,0,1,0,-0.41686799999999996
a,0.871439,2.89009,0.871439,2.89009,"{'att': 178, 'def': 21}","{'att': 211, 'def': 19}",9,3,0,1,0.2922,l,2024-10-26 14:15:00,0,0,1,0,-2.0186509999999998
h,1.43582,0.708287,1.43582,0.708287,"{'att': 147, 'def': 28}","{'att': 152, 'def': 19}",8,3,1,0,2.0328999999999997,w,2024-11-01 20:00:00,1,0,0,3,0.7275330000000001
a,0.608571,1.44293,0.608571,0.699649,"{'att': 310, 'def': 32}","{'att': 134, 'def': 20}",4,5,0,3,0.6005,l,2024-11-09 15:15:00,0,0,1,0,-0.09107799999999999
a,0.785902,2.05318,0.0426241,1.30991,"{'att': 308, 'def': 16}","{'att': 142, 'def': 23}",0,5,1,2,0.3639,l,2024-11-23 15:15:00,0,0,1,0,-1.2672858999999999
h,1.28884,1.3688,1.28884,1.3688,"{'att': 125, 'def': 27}","{'att': 177, 'def': 19}",5,3,1,1,1.2452,d,2024-11-30 15:15:00,0,1,0,1,-0.07996000000000003
a,1.50067,2.31345,1.50067,2.31345,"{'att': 256, 'def': 24}","{'att': 186, 'def': 22}",2,9,2,2,0.8012,d,2024-12-08 17:30:00,0,1,0,1,-0.8127800000000001
h,0.803776,0.843706,0.803776,0.843706,"{'att': 229, 'def': 27}","{'att': 249, 'def': 30}",4,4,1,1,1.3163,d,2024-12-15 15:15:00,0,1,0,1,-0.03992999999999991
a,1.54294,1.34762,0.799667,0.604346,"{'att': 268, 'def': 26}","{'att': 122, 'def': 30}",2,4,2,2,1.4912,d,2024-12-22 13:00:00,0,1,0,1,0.19532099999999997
h,1.72201,0.625652,1.72201,0.625652,"{'att': 285, 'def': 28}","{'att': 182, 'def': 17}",1,6,0,1,2.3661,l,2025-01-11 13:00:00,0,0,1,0,1.096358
a,1.6539,0.501492,0.910626,0.501492,"{'att': 248, 'def': 41}","{'att': 223, 'def': 16}",2,5,3,1,2.3775,w,2025-01-18 17:30:00,1,0,0,3,0.409134
h,0.891741,0.155093,0.148463,0.155093,"{'att': 247, 'def': 27}","{'att': 276, 'def': 29}",3,1,1,1,2.3173,d,2025-01-27 20:00:00,0,1,0,1,-0.006629999999999997
a,0.126278,1.18526,0.126278,1.18526,"{'att': 376, 'def': 31}","{'att': 128, 'def': 16}",1,3,0,1,0.3379,l,2025-02-02 13:00:00,0,0,1,0,-1.0589819999999999
h,1.25855,0.825065,1.25855,0.081787,"{'att': 70, 'def': 19}","{'att': 227, 'def': 14}",9,0,0,1,1.7377,l,2025-02-09 13:00:00,0,0,1,0,1.176763
a,1.4212,1.76328,0.677922,0.276721,"{'att': 124, 'def': 14}","{'att': 199, 'def': 16}",5,5,3,3,0.9868,d,2025-02-15 13:00:00,0,1,0,1,0.40120100000000003
h,1.54627,0.495881,1.54627,0.495881,"{'att': 142, 'def': 22}","{'att': 226, 'def': 19}",6,4,0,1,2.2126,l,2025-02-22 13:00:00,0,0,1,0,1.050389
a,1.63763,1.83195,1.63763,1.83195,"{'att': 184, 'def': 25}","{'att': 196, 'def': 26}",3,3,1,1,1.1885,d,2025-03-02 17:30:00,0,1,0,1,-0.19432000000000005
h,1.21479,2.63287,1.21479,2.63287,"{'att': 264, 'def': 17}","{'att': 95, 'def': 21}",2,16,1,0,0.4528,w,2025-03-08 15:15:00,1,0,0,3,-1.41808
a,1.49888,1.94387,1.49888,1.20059,"{'att': 246, 'def': 24}","{'att': 111, 'def': 15}",5,5,2,2,0.9715,d,2025-03-14 20:00:00,0,1,0,1,0.29828999999999994
h,1.60064,0.681703,0.857362,0.681703,"{'att': 173, 'def': 27}","{'att': 163, 'def': 18}",4,1,0,2,2.1871,l,2025-03-29 17:30:00,0,0,1,0,0.175659
a,0.805674,1.73306,0.805674,1.73306,"{'att': 303, 'def': 36}","{'att': 126, 'def': 12}",4,7,1,0,0.6632,w,2025-04-05 12:00:00,1,0,0,3,-0.927386
h,0.607781,1.26541,0.607781,1.26541,"{'att': 235, 'def': 41}","{'att': 258, 'def': 18}",4,3,0,1,0.7435,l,2025-04-13 14:15:00,0,0,1,0,-0.6576289999999999
a,1.30312,1.89613,1.30312,1.89613,"{'att': 186, 'def': 22}","{'att': 226, 'def': 22}",5,2,1,1,0.9204000000000001,d,2025-04-20 16:30:00,0,1,0,1,-0.59301
h,0.815479,0.472083,0.815479,0.472083,"{'att': 281, 'def': 43}","{'att': 118, 'def': 17}",2,2,1,0,1.6892999999999998,w,2025-04-23 19:30:00,1,0,0,3,0.343396
h,0.908148,0.391409,0.908148,0.391409,"{'att': 292, 'def': 34}","{'att': 95, 'def': 21}",5,1,0,0,1.833,d,2025-05-03 12:00:00,0,1,0,1,0.516739
a,0.642793,1.35049,0.642793,1.35049,"{'att': 262, 'def': 26}","{'att': 135, 'def': 34}",0,6,0,1,0.7299,l,2025-05-11 16:30:00,0,0,1,0,-0.707697
h,2.06262,0.584778,1.31934,0.584778,"{'att': 323, 'def': 25}","{'att': 161, 'def': 12}",5,2,1,0,2.5454999999999997,w,2025-05-14 17:00:00,1,0,0,3,0.7345619999999999
