event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,46,46,6908104,7029182,6908093,75,0,1000,0,0,3
2,43,89,7673712,7727609,7467022,75,0,1000,0,0,8
3,64,153,1004529,1017935,4389105,10,29,998,2,0,7
4,78,231,1475616,1513970,2489563,15,7,996,0,0,8
5,66,297,160173,170571,839787,5,7,1002,0,0,0
6,75,372,610365,622821,376805,10,28,1005,2,0,10
7,65,437,4977295,5009135,523453,45,6,1009,1,0,6
8,67,504,2812309,2861010,528564,25,6,1017,0,0,12
9,40,544,8044269,8125862,779087,70,6,1016,0,0,6
10,79,623,1928138,1957308,631129,20,1,1016,1,0,16
11,54,677,865735,874774,362607,10,2,1015,2,0,6
12,61,738,588275,593812,155198,5,1,1009,2,0,6
13,72,810,71387,78671,31534,1,1,1010,0,0,1
14,60,870,6484456,6513680,61018,55,6,1012,1,0,3
15,61,931,2210865,2234769,45846,20,13,1016,1,0,13
16,91,1022,298052,301132,21486,5,10,1022,3,0,3
17,92,1114,928966,943525,12162,10,10,1025,0,0,9
18,42,1156,7366672,7397799,17127,60,11,1026,2,0,13
19,58,1214,770980,773350,6305,10,11,1027,3,0,8
20,61,1275,964977,995315,3874,10,11,1030,0,0,2
21,59,1334,2578775,2642616,3424,25,11,1032,0,0,11
22,48,1382,2908260,2923701,2445,25,30,1032,2,0,10
23,57,1439,1734122,1741940,905,15,12,1030,2,0,9
24,73,1512,861867,888889,556,10,12,1033,0,0,4
25,69,1581,2884040,2904361,697,25,17,1033,2,0,3
26,78,1659,1087549,1102370,435,10,11,1035,1,0,5
27,57,1716,1744173,1791171,248,15,11,1036,0,0,12
28,65,1781,3297333,3346744,490,30,11,1039,0,0,0
29,61,1842,4618437,4637689,616,40,17,1038,1,0,2
30,54,1896,2347245,2362124,745,20,3,1039,2,0,13
31,67,1963,526187,532748,501,5,70,1042,1,0,0
32,58,2021,2553534,2661546,551,20,8,1031,0,0,12
33,134,2155,42342,55090,187,1,33,1028,1,0,0
34,59,2214,1051813,1100898,212,10,33,1028,0,0,15
35,48,2262,7769722,7796457,337,60,10,1027,1,0,16
36,82,2344,2760811,2782737,344,25,14,1030,1,0,11
37,23,2367,6809920,6825139,415,55,0,1032,2,0,11
