element_in,element_in_cost,element_out,element_out_cost,entry,event,time
5,72,344,39,1731239,36,2026-05-09T04:20:45.440976Z
16,98,235,104,1731239,36,2026-05-07T01:28:05.151006Z
717,65,299,62,1731239,34,2026-04-24T14:37:07.197310Z
568,51,317,45,1731239,34,2026-04-24T14:37:07.197089Z
64,86,430,144,1731239,34,2026-04-19T19:03:27.992549Z
136,73,249,76,1731239,34,2026-04-19T19:03:27.992283Z
299,62,783,55,1731239,34,2026-04-19T19:03:27.992082Z
47,74,235,105,1731239,34,2026-04-19T19:03:27.991886Z
515,74,84,53,1731239,34,2026-04-19T19:03:27.991689Z
21,72,82,79,1731239,34,2026-04-19T19:03:27.991478Z
373,62,411,50,1731239,34,2026-04-19T19:03:27.991216Z
5,71,344,39,1731239,34,2026-04-19T19:03:27.991014Z
317,45,151,45,1731239,34,2026-04-19T19:03:27.990809Z
508,48,77,42,1731239,34,2026-04-19T19:03:27.990573Z
606,44,72,48,1731239,34,2026-04-19T19:03:27.990145Z
1,60,341,39,1731239,34,2026-04-19T19:03:27.989890Z
287,56,139,45,1731239,34,2026-04-19T19:03:27.989609Z
344,39,5,68,1731239,33,2026-04-18T08:36:28.352801Z
783,55,163,51,1731239,32,2026-04-10T16:41:26.897209Z
77,42,74,47,1731239,32,2026-04-10T16:41:26.896940Z
74,47,603,41,1731239,32,2026-04-10T16:29:11.682971Z
603,41,77,42,1731239,32,2026-04-10T08:46:42.276144Z
430,144,661,91,1731239,32,2026-04-10T08:36:50.432835Z
624,76,136,71,1731239,32,2026-04-10T08:36:50.432629Z
163,51,517,54,1731239,32,2026-04-10T08:36:50.432345Z
235,106,329,60,1731239,32,2026-04-10T08:36:50.432143Z
77,42,684,51,1731239,32,2026-04-10T08:36:50.431930Z
151,45,373,61,1731239,32,2026-04-10T08:36:50.431722Z
411,50,317,45,1731239,32,2026-04-10T08:36:50.431477Z
341,39,470,40,1731239,32,2026-04-10T08:36:50.431204Z
139,45,1,60,1731239,32,2026-04-10T08:36:50.430928Z
329,60,21,69,1731239,31,2026-03-20T13:43:11.646547Z
684,51,260,48,1731239,31,2026-03-20T13:43:11.638991Z
661,90,430,144,1731239,29,2026-03-02T20:38:17.864884Z
84,53,488,69,1731239,28,2026-02-27T15:16:50.000634Z
373,60,226,57,1731239,28,2026-02-27T15:16:49.993413Z
449,97,450,80,1731239,26,2026-02-07T23:27:16.528145Z
517,53,329,58,1731239,26,2026-02-07T23:27:16.520278Z
249,75,64,86,1731239,25,2026-02-06T13:46:50.105489Z
226,57,295,47,1731239,24,2026-01-31T13:16:07.128778Z
82,77,414,83,1731239,23,2026-01-24T10:54:56.180105Z
64,86,661,88,1731239,21,2026-01-04T20:28:50.010307Z
488,71,82,75,1731239,21,2026-01-04T20:28:50.009339Z
5,66,373,59,1731239,21,2026-01-04T20:28:50.002644Z
295,47,191,39,1731239,18,2025-12-26T15:21:40.594770Z
450,80,449,92,1731239,18,2025-12-26T15:19:12.807580Z
661,86,714,74,1731239,17,2025-12-19T22:53:59.191884Z
329,56,488,69,1731239,17,2025-12-19T22:53:59.191414Z
1,60,220,49,1731239,17,2025-12-19T22:53:59.183819Z
449,92,160,60,1731239,16,2025-12-13T02:32:36.099449Z
136,70,283,79,1731239,16,2025-12-12T19:35:30.800575Z
488,68,335,45,1731239,15,2025-12-06T10:05:06.246713Z
414,81,241,59,1731239,14,2025-12-02T12:44:49.222929Z
487,63,387,66,1731239,13,2025-11-29T12:31:39.016347Z
252,42,714,74,1731239,13,2025-11-28T23:17:53.891411Z
136,65,283,79,1731239,13,2025-11-28T23:17:53.891116Z
414,80,335,45,1731239,13,2025-11-28T23:17:53.890862Z
387,66,241,60,1731239,13,2025-11-28T23:17:53.890601Z
381,142,160,60,1731239,13,2025-11-28T23:17:53.890331Z
120,70,82,76,1731239,13,2025-11-28T23:17:53.889902Z
47,69,21,67,1731239,13,2025-11-28T23:17:53.889625Z
694,42,317,45,1731239,13,2025-11-28T23:17:53.889365Z
113,45,260,48,1731239,13,2025-11-28T23:17:53.889042Z
411,51,191,39,1731239,13,2025-11-28T23:17:53.888712Z
36,46,72,47,1731239,13,2025-11-28T23:17:53.888443Z
32,50,220,48,1731239,13,2025-11-28T23:17:53.887959Z
373,59,5,64,1731239,12,2025-11-21T21:10:42.077822Z
241,60,485,74,1731239,11,2025-11-07T22:08:47.265504Z
283,78,249,74,1731239,10,2025-11-01T12:31:56.896551Z
714,74,499,104,1731239,9,2025-10-24T15:17:56.894209Z
5,63,568,55,1731239,8,2025-10-18T09:53:02.607148Z
21,65,686,45,1731239,7,2025-10-03T12:47:23.722364Z
485,74,381,145,1731239,7,2025-10-03T12:47:23.721870Z
160,59,242,50,1731239,7,2025-10-03T12:47:23.714379Z
686,45,700,45,1731239,4,2025-09-02T22:36:30.933782Z
499,104,525,76,1731239,4,2025-09-01T23:31:29.613868Z
430,141,252,44,1731239,4,2025-09-01T23:31:29.613611Z
700,45,582,66,1731239,4,2025-09-01T23:31:29.613313Z
82,73,449,90,1731239,4,2025-09-01T23:31:29.612979Z
242,50,382,84,1731239,4,2025-09-01T23:31:29.612729Z
72,45,402,60,1731239,4,2025-09-01T23:31:29.612473Z
260,45,38,45,1731239,4,2025-09-01T23:31:29.612074Z
582,66,235,105,1731239,3,2025-08-29T22:26:25.445845Z
402,60,370,60,1731239,2,2025-08-21T16:06:33.307035Z
