season_name,total_points,rank
2007/08,1460,1156181
2008/09,1819,229060
2009/10,2194,81002
2010/11,2010,72145
2011/12,1787,870834
2012/13,2079,87358
2013/14,2109,608692
2014/15,2055,103779
2015/16,1911,1164995
2016/17,1777,1986223
2017/18,2038,884570
2018/19,2289,71142
2019/20,2169,441608
2020/21,1851,4039704
2021/22,2453,185837
2022/23,2477,249546
2023/24,2497,80334
2024/25,2462,243545
