event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1481377,1392305,15,0,1000,0,0,5
2,50,117,5658023,5717457,2217667,55,0,1001,1,0,13
3,60,177,1693658,1719316,1075122,15,15,1004,1,0,6
4,65,242,5225332,5287737,1397807,45,15,1004,0,0,8
5,51,293,2385748,2457659,1061887,25,15,1003,0,0,4
6,76,369,551635,556786,456394,5,29,1001,3,0,11
7,70,439,3399943,3456769,472086,30,29,1004,0,0,13
8,69,508,2298103,2345077,436894,20,29,1009,0,0,8
9,48,556,5289995,5320283,466876,45,24,1008,1,0,2
10,79,635,2024854,2034109,385115,20,0,1009,3,0,9
11,38,673,6342132,6401823,442038,55,0,1010,1,0,7
12,61,734,572344,581684,192615,5,4,1012,1,0,9
13,65,799,198189,208579,62916,5,4,1013,0,0,2
14,70,869,3097648,3167253,64425,25,4,1015,0,0,5
15,66,935,1315462,1327249,37346,15,18,1016,2,0,4
16,91,1026,298052,301373,17075,5,2,1020,3,0,0
17,76,1102,4200081,4226824,24868,35,8,1025,1,0,6
18,46,1148,5559838,5574588,27568,45,0,1026,3,0,14
19,42,1190,5235657,5349554,25347,45,1,1023,0,0,6
20,75,1265,99636,104530,7149,1,1,1024,0,0,5
21,60,1325,2294050,2360966,5815,20,1,1026,0,0,5
22,47,1372,3264671,3283621,4437,30,1,1026,2,0,16
23,30,1402,11516657,11568868,8721,95,1,1030,0,0,0
24,74,1476,841588,848017,5371,10,8,1025,3,0,1
25,84,1560,266119,278209,2570,5,8,1027,0,0,2
26,83,1643,529505,539371,1190,5,8,1029,1,0,2
27,55,1698,2231460,2296296,759,20,8,1029,0,0,1
28,61,1759,4453164,4475864,1781,35,15,1030,1,0,0
29,59,1818,5203911,5218543,2357,45,2,1029,2,0,0
30,58,1876,1219872,1268098,2320,10,2,1031,0,0,10
31,68,1944,453125,458237,1492,5,44,1029,3,0,0
32,66,2010,950357,993057,1029,10,0,1023,0,0,10
33,131,2141,84256,86902,455,1,14,1020,1,0,0
34,59,2200,1051813,1105264,481,10,14,1020,0,0,8
35,49,2249,7010401,7129042,708,55,14,1023,0,0,21
36,84,2333,2314387,2336255,634,20,19,1027,1,0,14
37,30,2363,4261306,4289047,494,35,3,1030,1,0,8
