element_in,element_in_cost,element_out,element_out_cost,entry,event,time
387,70,235,103,8456303,37,2026-05-15T12:08:47.978498Z
1,61,139,45,8456303,37,2026-05-15T12:08:47.972653Z
417,66,82,78,8456303,36,2026-05-08T12:38:38.006043Z
257,52,77,42,8456303,36,2026-05-08T12:38:37.998926Z
5,72,347,38,8456303,35,2026-05-01T12:12:09.456965Z
606,44,694,45,8456303,34,2026-04-23T13:33:41.601015Z
299,62,242,51,8456303,34,2026-04-21T01:53:30.331438Z
730,53,64,86,8456303,34,2026-04-21T01:53:30.331161Z
694,45,347,38,8456303,34,2026-04-19T14:06:55.726887Z
447,37,72,51,8456303,34,2026-04-19T14:06:55.726670Z
64,86,691,56,8456303,34,2026-04-19T14:06:55.726460Z
567,39,341,39,8456303,34,2026-04-19T14:06:55.726199Z
624,77,430,142,8456303,34,2026-04-19T14:06:55.726007Z
596,72,249,77,8456303,34,2026-04-19T14:06:55.725793Z
450,80,84,54,8456303,34,2026-04-19T14:06:55.725583Z
242,51,783,55,8456303,34,2026-04-19T14:06:55.725350Z
335,44,82,79,8456303,34,2026-04-19T14:06:55.725126Z
381,140,235,105,8456303,34,2026-04-19T14:06:55.724910Z
568,51,77,42,8456303,34,2026-04-19T14:06:55.724661Z
373,62,411,50,8456303,34,2026-04-19T14:06:55.724432Z
5,71,151,45,8456303,34,2026-04-19T14:06:55.724136Z
1,60,139,45,8456303,34,2026-04-19T14:06:55.723794Z
77,42,5,72,8456303,33,2026-04-17T12:32:43.557435Z
249,78,624,76,8456303,32,2026-04-10T12:20:26.768918Z
624,76,136,73,8456303,32,2026-04-10T12:02:14.023469Z
136,73,249,78,8456303,32,2026-04-10T08:42:22.629566Z
235,106,21,72,8456303,32,2026-04-10T08:40:34.993028Z
341,39,470,40,8456303,32,2026-04-10T08:40:34.992790Z
691,56,136,71,8456303,32,2026-04-10T08:40:34.992576Z
249,78,661,91,8456303,32,2026-04-10T08:40:34.992362Z
84,54,660,48,8456303,32,2026-04-10T08:40:34.992142Z
783,55,329,57,8456303,32,2026-04-10T08:40:34.991861Z
5,72,317,46,8456303,32,2026-04-10T08:40:34.991638Z
347,38,684,51,8456303,32,2026-04-10T08:40:34.991440Z
411,50,373,61,8456303,32,2026-04-10T08:40:34.991226Z
151,45,113,45,8456303,32,2026-04-10T08:40:34.990988Z
72,51,36,47,8456303,32,2026-04-10T08:40:34.990716Z
139,45,733,50,8456303,32,2026-04-10T08:40:34.990433Z
317,46,5,68,8456303,31,2026-03-20T07:30:28.978743Z
113,45,694,43,8456303,29,2026-03-02T13:30:34.521943Z
373,60,260,50,8456303,28,2026-02-27T14:09:31.061382Z
733,50,1,58,8456303,28,2026-02-27T14:09:31.054564Z
136,70,749,46,8456303,27,2026-02-20T11:26:22.263573Z
749,46,624,76,8456303,26,2026-02-10T00:08:05.502360Z
684,51,447,38,8456303,25,2026-02-06T11:27:22.406838Z
82,76,414,86,8456303,23,2026-01-23T14:37:47.771033Z
449,91,450,80,8456303,22,2026-01-16T12:46:16.133192Z
36,48,411,53,8456303,22,2026-01-16T12:46:16.126220Z
5,64,6,59,8456303,20,2026-01-02T11:16:08.529463Z
447,38,36,47,8456303,19,2025-12-30T11:29:43.839175Z
694,42,191,39,8456303,18,2025-12-26T12:21:16.876816Z
661,90,714,72,8456303,18,2025-12-26T12:21:16.876559Z
624,76,136,70,8456303,18,2025-12-26T12:21:16.876317Z
450,80,390,56,8456303,18,2025-12-26T12:21:16.876064Z
660,48,82,76,8456303,18,2025-12-26T12:21:16.875788Z
21,72,449,91,8456303,18,2025-12-26T12:21:16.875496Z
6,59,8,64,8456303,18,2025-12-26T12:21:16.875192Z
411,53,575,45,8456303,17,2025-12-19T11:32:41.231688Z
82,76,119,82,8456303,17,2025-12-19T11:32:41.223449Z
136,70,283,78,8456303,16,2025-12-12T11:47:12.806843Z
329,53,160,62,8456303,16,2025-12-12T11:47:12.806334Z
414,86,82,75,8456303,16,2025-12-12T11:47:12.800426Z
160,63,241,59,8456303,15,2025-12-05T11:15:27.470525Z
8,64,5,61,8456303,14,2025-12-02T09:27:01.556853Z
82,79,517,53,8456303,13,2025-11-28T13:18:34.973622Z
565,50,470,40,8456303,13,2025-11-28T13:16:49.362769Z
411,51,5,62,8456303,13,2025-11-28T13:15:15.351845Z
136,65,714,73,8456303,13,2025-11-28T13:15:15.351581Z
624,76,283,79,8456303,13,2025-11-28T13:15:15.351325Z
47,69,82,76,8456303,13,2025-11-28T13:15:15.351076Z
414,80,119,84,8456303,13,2025-11-28T13:15:15.350793Z
120,70,241,60,8456303,13,2025-11-28T13:15:15.350493Z
517,53,390,56,8456303,13,2025-11-28T13:15:15.350204Z
113,45,260,50,8456303,13,2025-11-28T13:15:15.349943Z
32,50,1,57,8456303,13,2025-11-28T13:15:15.349548Z
390,56,427,55,8456303,12,2025-11-21T20:00:11.438754Z
241,60,582,66,8456303,11,2025-11-07T11:30:02.262427Z
283,77,249,74,8456303,10,2025-10-31T13:47:51.783226Z
119,82,242,49,8456303,10,2025-10-31T07:57:44.033311Z
260,49,441,44,8456303,8,2025-10-17T12:46:06.737021Z
714,72,283,75,8456303,8,2025-10-17T12:46:06.727864Z
1,56,502,49,8456303,7,2025-10-02T13:46:12.597811Z
36,45,402,59,8456303,5,2025-09-18T14:08:15.567423Z
82,74,235,104,8456303,4,2025-09-11T13:51:49.333305Z
582,66,26,55,8456303,3,2025-08-28T14:19:23.257301Z
575,45,370,59,8456303,3,2025-08-28T14:19:23.251143Z
