event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,78,78,288561,304281,288561,5,0,1000,0,0,9
2,64,142,1780285,1800807,161523,20,14,999,1,0,13
3,58,200,2053853,2078236,109087,20,14,1005,0,0,10
4,81,281,1043748,1054786,56780,10,15,1006,1,0,21
5,63,344,312546,321080,14962,5,15,1012,0,0,0
6,62,406,2492011,2504208,28137,25,26,1015,2,0,38
7,95,501,76545,78211,4020,1,30,1019,1,0,26
8,68,569,2544669,2576064,5965,25,30,1030,0,0,7
9,63,632,1353234,1360171,2339,15,48,1034,2,0,9
10,84,716,947131,959392,1609,10,32,1040,1,0,18
11,33,749,8945854,8974476,3313,75,27,1045,1,0,3
12,39,788,5652760,5693171,6026,50,0,1038,0,0,3
13,36,824,5287814,5333478,12449,45,0,1040,0,0,21
14,68,892,3974980,3989976,16290,35,27,1040,2,0,2
15,66,958,1289055,1299173,8647,15,0,1043,1,0,11
16,85,1043,684354,690238,5775,10,6,1043,4,0,4
17,80,1123,3163704,3177460,7125,30,5,1046,2,0,8
18,40,1163,8220453,8241258,11493,70,16,1048,1,0,23
19,34,1197,9494510,9521069,17303,80,10,1048,1,0,11
20,54,1251,2207484,2241416,15903,20,10,1045,0,0,2
21,70,1321,547134,552903,7513,5,25,1037,2,0,5
22,35,1356,9089867,9121194,11200,75,11,1040,1,0,8
23,45,1401,5828715,5853846,9394,50,15,1043,1,0,14
24,61,1462,4106010,4123693,11744,35,20,1043,1,0,1
25,63,1525,5066382,5089518,17573,40,16,1041,1,0,16
26,71,1596,2502605,2518085,15889,20,6,1037,1,0,13
27,43,1639,7612070,7640085,20033,60,5,1036,1,0,14
28,88,1727,220231,223936,10267,5,2,1040,1,0,0
29,87,1814,350349,353470,2940,5,72,1040,1,0,-1
30,64,1878,503149,511020,2088,5,54,1045,1,0,19
31,58,1936,1917056,1927722,2321,15,71,1047,1,0,6
32,58,1994,2553534,2627661,2436,20,22,1040,0,0,12
33,131,2125,84256,86160,1095,1,49,1039,1,0,0
34,70,2195,226964,243300,631,5,49,1039,0,0,9
35,57,2252,4069677,4088278,605,35,63,1038,1,0,15
36,83,2335,2531440,2545142,585,20,68,1044,1,0,10
37,21,2356,7506132,7523721,752,60,46,1045,1,0,2
