h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.41508,1.29319,1.41508,1.29319,"{'att': 374, 'def': 19}","{'att': 238, 'def': 18}",2,17,2,1,1.5104,w,2025-08-17 19:30:00,1,0,0,3,0.12188999999999983
a,1.87234,1.43366,1.12906,1.43366,"{'att': 302, 'def': 26}","{'att': 161, 'def': 26}",7,5,2,2,1.749,d,2025-08-24 17:30:00,0,1,0,1,-0.3046
h,1.36886,1.38167,1.36886,1.38167,"{'att': 289, 'def': 20}","{'att': 226, 'def': 19}",6,7,1,0,1.3497,w,2025-08-31 17:30:00,1,0,0,3,-0.012809999999999988
h,2.67405,2.03185,1.93077,1.28857,"{'att': 268, 'def': 13}","{'att': 192, 'def': 22}",3,3,3,2,1.8810000000000002,w,2025-09-15 19:00:00,1,0,0,3,0.6422000000000001
a,0.969443,2.06136,0.969443,2.06136,"{'att': 442, 'def': 29}","{'att': 173, 'def': 23}",2,8,0,2,0.552,l,2025-09-20 14:15:00,0,0,1,0,-1.091917
h,3.31313,1.00785,3.31313,1.00785,"{'att': 209, 'def': 19}","{'att': 249, 'def': 23}",14,0,2,2,2.7279999999999998,d,2025-09-23 17:00:00,0,1,0,1,2.30528
a,0.949116,1.07661,0.949116,1.07661,"{'att': 315, 'def': 32}","{'att': 193, 'def': 16}",1,9,0,0,1.2116000000000002,d,2025-09-26 19:00:00,0,1,0,1,-0.1274940000000001
h,2.0699,1.43721,1.32662,1.43721,"{'att': 256, 'def': 18}","{'att': 263, 'def': 11}",6,5,1,2,1.8734,l,2025-10-05 16:30:00,0,0,1,0,-0.11059000000000019
a,4.46256,1.21155,4.46256,1.21155,"{'att': 351, 'def': 21}","{'att': 159, 'def': 21}",9,9,2,0,2.8952999999999998,w,2025-10-17 19:00:00,1,0,0,3,3.25101
h,1.70342,1.11414,1.70342,1.11414,"{'att': 361, 'def': 27}","{'att': 143, 'def': 20}",8,5,1,0,1.8148,w,2025-10-25 14:15:00,1,0,0,3,0.58928
a,1.04283,2.18038,1.04283,2.18038,"{'att': 267, 'def': 27}","{'att': 186, 'def': 23}",9,3,1,2,0.574,l,2025-11-02 15:15:00,0,0,1,0,-1.13755
h,0.476157,1.47118,0.476157,1.47118,"{'att': 358, 'def': 26}","{'att': 361, 'def': 12}",5,6,0,2,0.4385,l,2025-11-08 20:00:00,0,0,1,0,-0.995023
h,1.16625,1.80002,1.16625,1.80002,"{'att': 283, 'def': 32}","{'att': 100, 'def': 15}",3,10,2,1,0.9227000000000001,w,2025-11-24 20:00:00,1,0,0,3,-0.63377
a,0.599243,0.635572,0.599243,0.635572,"{'att': 375, 'def': 27}","{'att': 230, 'def': 28}",0,2,1,0,1.2821,w,2025-11-30 17:30:00,1,0,0,3,-0.036329000000000056
h,1.57985,0.285545,0.83657,0.285545,"{'att': 265, 'def': 35}","{'att': 119, 'def': 24}",5,3,1,0,2.5415,w,2025-12-07 17:30:00,1,0,0,3,0.5510250000000001
a,0.75472,0.305925,0.75472,0.305925,"{'att': 173, 'def': 24}","{'att': 167, 'def': 19}",2,3,1,0,1.83,w,2025-12-13 20:00:00,1,0,0,3,0.44879499999999994
a,0.908988,1.72282,0.908988,1.72282,"{'att': 262, 'def': 17}","{'att': 157, 'def': 22}",1,9,2,1,0.7494000000000001,w,2025-12-22 20:00:00,1,0,0,3,-0.813832
h,1.79661,2.94252,1.79661,2.94252,"{'att': 333, 'def': 18}","{'att': 124, 'def': 25}",4,7,0,2,0.663,l,2026-01-03 20:00:00,0,0,1,0,-1.14591
a,1.58922,1.18232,1.58922,1.18232,"{'att': 285, 'def': 31}","{'att': 251, 'def': 23}",6,6,1,1,1.6797,d,2026-01-11 15:15:00,0,1,0,1,0.40690000000000004
h,1.26738,1.82377,1.26738,0.33721,"{'att': 254, 'def': 28}","{'att': 234, 'def': 31}",2,5,0,2,0.8492,l,2026-01-16 20:00:00,0,0,1,0,0.9301699999999999
a,1.75941,2.76956,1.75941,2.02628,"{'att': 195, 'def': 29}","{'att': 237, 'def': 26}",8,3,2,3,0.6143,l,2026-01-24 15:15:00,0,0,1,0,-0.26686999999999994
h,1.20096,1.32248,1.20096,1.32248,"{'att': 242, 'def': 28}","{'att': 248, 'def': 24}",2,6,1,2,1.2370999999999999,l,2026-01-30 20:00:00,0,0,1,0,-0.12152000000000007
a,0.744747,1.53925,0.744747,1.53925,"{'att': 298, 'def': 24}","{'att': 263, 'def': 23}",5,6,1,4,0.7207,l,2026-02-09 20:00:00,0,0,1,0,-0.794503
h,1.16112,2.81494,1.16112,2.81494,"{'att': 305, 'def': 22}","{'att': 239, 'def': 14}",4,12,2,2,0.33710000000000007,d,2026-02-14 13:00:00,0,1,0,1,-1.65382
a,1.04114,3.28587,1.04114,3.28587,"{'att': 396, 'def': 18}","{'att': 241, 'def': 25}",3,13,2,4,0.1827,l,2026-02-21 20:00:00,0,0,1,0,-2.24473
a,0.834858,1.82376,0.834858,1.08048,"{'att': 369, 'def': 22}","{'att': 108, 'def': 17}",3,2,2,2,0.6,d,2026-03-01 13:00:00,0,1,0,1,-0.24562200000000012
h,1.55092,0.886689,1.55092,0.886689,"{'att': 231, 'def': 42}","{'att': 290, 'def': 21}",7,3,1,1,1.8520999999999999,d,2026-03-09 20:00:00,0,1,0,1,0.6642310000000001
a,1.35243,2.1497,1.35243,2.1497,"{'att': 318, 'def': 17}","{'att': 121, 'def': 21}",3,7,1,2,0.7468999999999999,l,2026-03-15 13:00:00,0,0,1,0,-0.7972700000000001
