event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,46,46,6908104,7011247,6908093,75,0,1000,0,0,4
2,36,82,9332631,9363639,8287824,90,0,1000,0,0,13
3,66,148,742166,750709,5244406,10,10,999,2,0,3
4,71,219,3227442,3273989,4017764,30,8,997,0,0,15
5,66,285,160173,169320,1623099,5,8,1003,0,0,0
6,75,360,610365,621603,730560,10,29,1006,2,0,10
7,59,419,6522618,6563063,1165359,55,29,1010,0,0,4
8,67,486,2944524,2973967,1112199,25,7,1018,1,0,12
9,40,526,8044269,8113140,1464818,70,7,1017,0,0,6
10,87,613,568152,578894,918381,5,0,1018,1,0,16
11,51,664,1387338,1398582,632403,15,2,1020,2,0,6
12,60,724,655427,663950,304596,10,3,1019,1,0,6
13,84,808,4217,4649,35549,1,3,1019,0,0,4
14,58,866,7050935,7073548,75605,60,0,1020,1,0,3
15,58,924,2813572,2849543,65952,25,0,1023,0,0,13
16,73,997,2465864,2469874,79627,20,8,1025,1,0,3
17,77,1074,3786603,3822848,101832,35,8,1027,0,0,3
18,52,1126,3092842,3113269,81578,25,9,1026,2,0,12
19,64,1190,274074,274889,24931,5,23,1021,3,0,8
20,49,1239,3553459,3614305,29396,30,23,1022,0,0,1
21,62,1301,1780887,1824084,22194,15,23,1021,0,0,9
22,48,1349,2908260,2921742,15922,25,20,1021,2,0,10
23,57,1406,1734122,1740901,6901,15,4,1022,2,0,9
24,73,1479,861867,885217,4478,10,4,1025,0,0,4
25,78,1557,803461,810877,3070,10,7,1026,2,0,3
26,68,1625,3145425,3197444,3291,25,7,1029,0,0,3
27,51,1676,3496423,3564870,2755,30,7,1028,0,0,11
28,77,1753,1158679,1172979,2505,10,4,1030,1,0,0
29,66,1819,3180236,3225483,2197,25,4,1032,0,0,14
30,72,1891,85644,89955,973,1,4,1036,0,0,15
31,53,1944,2806269,2851747,1451,25,4,1040,0,0,0
32,69,2013,603381,628508,850,5,11,1029,0,0,12
33,134,2147,60249,62491,309,1,30,1025,2,0,0
34,59,2206,1051813,1095360,324,10,30,1025,0,0,13
35,56,2262,4156291,4248267,326,35,30,1027,0,0,16
36,82,2344,2797753,2815923,343,25,12,1028,2,0,11
37,34,2378,3112798,3131296,223,25,9,1030,1,0,4
