h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.31418,2.07298,1.31418,2.07298,"{'att': 347, 'def': 9}","{'att': 160, 'def': 24}",3,7,1,0,0.8577,w,2025-08-15 18:45:00,1,0,0,3,-0.7587999999999999
a,0.0728372,3.4466,0.0728372,3.4466,"{'att': 196, 'def': 13}","{'att': 302, 'def': 33}",0,19,0,4,0.0167,l,2025-08-24 13:00:00,0,0,1,0,-3.3737628
a,1.73758,1.58619,1.73758,1.58619,"{'att': 276, 'def': 26}","{'att': 428, 'def': 12}",9,1,1,1,1.4649,d,2025-08-31 13:00:00,0,1,0,1,0.1513899999999999
h,2.20918,1.7381,2.20918,1.7381,"{'att': 301, 'def': 38}","{'att': 227, 'def': 17}",4,6,3,1,1.7035,w,2025-09-14 18:45:00,1,0,0,3,0.47107999999999994
a,1.44041,2.65629,0.680312,1.89619,"{'att': 205, 'def': 17}","{'att': 289, 'def': 26}",5,8,2,2,0.5467,d,2025-09-20 15:00:00,0,1,0,1,-1.215878
h,1.57438,1.51932,1.57438,1.51932,"{'att': 121, 'def': 25}","{'att': 230, 'def': 24}",5,7,0,0,1.4282000000000001,d,2025-09-28 18:45:00,0,1,0,1,0.05505999999999989
a,1.21285,1.98097,1.21285,1.22087,"{'att': 247, 'def': 24}","{'att': 287, 'def': 26}",5,3,2,2,0.7618,d,2025-10-05 15:15:00,0,1,0,1,-0.008019999999999916
h,1.93587,1.66634,1.93587,0.906242,"{'att': 222, 'def': 33}","{'att': 222, 'def': 22}",9,1,2,2,1.5216,d,2025-10-19 15:15:00,0,1,0,1,1.029628
h,1.54435,0.88734,1.54435,0.88734,"{'att': 228, 'def': 23}","{'att': 268, 'def': 22}",2,2,1,2,1.9098000000000002,l,2025-10-26 15:15:00,0,0,1,0,0.6570099999999999
a,1.26096,1.62131,1.26096,0.86121,"{'att': 254, 'def': 16}","{'att': 224, 'def': 25}",2,14,2,2,1.0647000000000002,d,2025-10-29 19:05:00,0,1,0,1,0.39975000000000005
h,3.06877,2.08816,3.06877,2.08816,"{'att': 416, 'def': 27}","{'att': 252, 'def': 22}",10,14,4,1,2.0180999999999996,w,2025-11-02 14:00:00,1,0,0,3,0.9806100000000004
a,1.36728,2.2285,1.36728,2.2285,"{'att': 286, 'def': 25}","{'att': 238, 'def': 20}",1,11,1,0,0.7477,w,2025-11-07 19:45:00,1,0,0,3,-0.8612199999999999
h,3.067,1.60818,2.30691,1.60818,"{'att': 329, 'def': 13}","{'att': 272, 'def': 26}",2,5,4,1,2.3368,w,2025-11-22 18:00:00,1,0,0,3,0.6987299999999999
a,0.980088,1.31354,0.980088,1.31354,"{'att': 328, 'def': 23}","{'att': 282, 'def': 19}",4,3,1,0,1.0365,w,2025-11-28 19:45:00,1,0,0,3,-0.33345199999999997
a,0.153549,2.32641,0.153549,2.32641,"{'att': 480, 'def': 15}","{'att': 224, 'def': 24}",3,16,0,5,0.11249999999999999,l,2025-12-06 20:05:00,0,0,1,0,-2.172861
h,1.58903,0.872611,1.58903,0.872611,"{'att': 143, 'def': 21}","{'att': 306, 'def': 41}",2,4,3,1,1.9642000000000002,w,2025-12-13 16:00:00,1,0,0,3,0.7164189999999999
a,1.49739,1.06111,1.49739,1.06111,"{'att': 229, 'def': 21}","{'att': 311, 'def': 14}",14,7,2,0,1.6859000000000002,w,2026-01-03 20:05:00,1,0,0,3,0.43628
h,2.54723,0.538741,2.54723,0.538741,"{'att': 188, 'def': 29}","{'att': 180, 'def': 20}",12,1,1,1,2.6752000000000002,d,2026-01-18 16:15:00,0,1,0,1,2.008489
h,1.88241,1.10359,1.88241,1.10359,"{'att': 121, 'def': 35}","{'att': 184, 'def': 8}",17,3,0,2,1.9714,l,2026-01-24 16:00:00,0,0,1,0,0.7788199999999998
a,0.427968,2.28518,0.427968,2.28518,"{'att': 264, 'def': 22}","{'att': 285, 'def': 35}",11,7,0,4,0.2192,l,2026-01-31 20:05:00,0,0,1,0,-1.857212
a,1.33597,1.01131,1.33597,1.01131,"{'att': 255, 'def': 24}","{'att': 213, 'def': 32}",8,8,1,3,1.6383,l,2026-02-08 14:00:00,0,0,1,0,0.32466000000000017
h,1.80204,4.17604,1.80204,4.17604,"{'att': 344, 'def': 21}","{'att': 173, 'def': 25}",2,15,3,1,0.2057,w,2026-02-13 18:00:00,1,0,0,3,-2.3740000000000006
a,1.10597,0.700042,1.10597,0.700042,"{'att': 158, 'def': 32}","{'att': 280, 'def': 35}",7,1,3,0,1.698,w,2026-02-22 14:00:00,1,0,0,3,0.40592799999999984
h,0.709138,0.668386,0.709138,0.668386,"{'att': 194, 'def': 25}","{'att': 415, 'def': 26}",3,3,1,0,1.3448,w,2026-02-28 16:00:00,1,0,0,3,0.04075200000000001
a,1.87138,2.68488,1.11128,2.68488,"{'att': 228, 'def': 27}","{'att': 408, 'def': 21}",5,4,4,0,0.8002,w,2026-03-08 16:15:00,1,0,0,3,-1.5736
h,1.5463,1.3508,1.5463,1.3508,"{'att': 253, 'def': 27}","{'att': 343, 'def': 13}",3,3,1,2,1.5181,l,2026-03-15 19:45:00,0,0,1,0,0.1955
h,1.70552,0.314914,1.70552,0.314914,"{'att': 182, 'def': 31}","{'att': 303, 'def': 11}",12,2,0,0,2.4320999999999997,d,2026-03-22 16:15:00,0,1,0,1,1.390606
a,2.7958,1.89452,1.27568,1.89452,"{'att': 176, 'def': 14}","{'att': 320, 'def': 26}",7,1,4,3,2.0371,w,2026-04-04 17:00:00,1,0,0,3,-0.6188400000000001
h,1.09968,1.19461,1.09968,0.434516,"{'att': 226, 'def': 22}","{'att': 391, 'def': 25}",12,3,2,1,1.2042,w,2026-04-11 19:05:00,1,0,0,3,0.665164
a,3.25297,0.944239,3.25297,0.944239,"{'att': 321, 'def': 37}","{'att': 256, 'def': 21}",9,3,3,0,2.7523,w,2026-04-19 15:15:00,1,0,0,3,2.308731
h,1.55601,2.51691,0.79598,2.51691,"{'att': 121, 'def': 20}","{'att': 287, 'def': 24}",6,9,2,1,0.6877000000000001,w,2026-04-26 15:15:00,1,0,0,3,-1.72093
a,1.06495,2.6657,1.06495,1.90561,"{'att': 214, 'def': 16}","{'att': 276, 'def': 23}",2,11,2,4,0.37389999999999995,l,2026-05-03 18:45:00,0,0,1,0,-0.84066
h,1.53143,1.59351,1.53143,1.59351,"{'att': 222, 'def': 20}","{'att': 236, 'def': 28}",9,7,2,1,1.3085,w,2026-05-10 19:00:00,1,0,0,3,-0.06207999999999991
