h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.97238,3.73706,1.97238,2.97928,"{'att': 217, 'def': 18}","{'att': 259, 'def': 20}",2,10,2,3,0.4709,l,2024-08-24 13:30:00,0,0,1,0,-1.0069000000000001
h,0.89489,1.4619,0.89489,1.4619,"{'att': 128, 'def': 16}","{'att': 285, 'def': 30}",6,5,0,2,0.8815999999999999,l,2024-08-31 13:30:00,0,0,1,0,-0.56701
h,0.299776,4.13442,0.299776,3.37664,"{'att': 468, 'def': 27}","{'att': 204, 'def': 19}",3,11,1,6,0.0204,l,2024-09-14 16:30:00,0,0,1,0,-3.076864
a,2.26878,1.32383,2.26878,1.32383,"{'att': 193, 'def': 23}","{'att': 285, 'def': 23}",9,4,2,2,2.0745,d,2024-09-21 13:30:00,0,1,0,1,0.94495
h,1.02971,2.43436,0.271933,2.43436,"{'att': 254, 'def': 13}","{'att': 234, 'def': 12}",5,11,2,4,0.422,l,2024-09-29 13:30:00,0,0,1,0,-2.162427
a,1.98438,2.5839,1.22661,2.5839,"{'att': 295, 'def': 17}","{'att': 165, 'def': 15}",0,15,2,2,0.9769,d,2024-10-05 13:30:00,0,1,0,1,-1.3572899999999999
h,0.901058,1.2809,0.901058,1.2809,"{'att': 295, 'def': 17}","{'att': 283, 'def': 18}",1,8,0,2,1.0504,l,2024-10-20 13:30:00,0,0,1,0,-0.3798419999999999
a,0.680092,1.90999,0.680092,1.90999,"{'att': 280, 'def': 19}","{'att': 227, 'def': 15}",3,10,1,2,0.4719,l,2024-10-26 13:30:00,0,0,1,0,-1.229898
h,2.13316,1.27585,2.13316,1.27585,"{'att': 215, 'def': 21}","{'att': 179, 'def': 24}",6,7,1,0,2.0568000000000004,w,2024-11-02 14:30:00,1,0,0,3,0.8573100000000002
a,0.884231,2.26129,0.884231,2.26129,"{'att': 316, 'def': 21}","{'att': 229, 'def': 26}",3,6,1,2,0.4686,l,2024-11-09 14:30:00,0,0,1,0,-1.3770589999999998
h,0.346026,2.13631,0.346026,1.37853,"{'att': 348, 'def': 19}","{'att': 218, 'def': 20}",2,12,0,3,0.2116,l,2024-11-24 14:30:00,0,0,1,0,-1.032504
a,1.1506,1.96179,0.330007,1.96179,"{'att': 230, 'def': 26}","{'att': 306, 'def': 14}",2,5,1,3,0.6424000000000001,l,2024-11-30 14:30:00,0,0,1,0,-1.631783
h,1.14963,1.72704,1.14963,0.969259,"{'att': 242, 'def': 19}","{'att': 302, 'def': 21}",7,3,0,2,0.8932,l,2024-12-07 14:30:00,0,0,1,0,0.18037099999999995
a,0.323948,2.33425,0.323948,2.33425,"{'att': 352, 'def': 27}","{'att': 256, 'def': 17}",4,4,1,4,0.177,l,2024-12-14 14:30:00,0,0,1,0,-2.010302
h,2.48595,1.13064,2.48595,1.13064,"{'att': 291, 'def': 21}","{'att': 138, 'def': 18}",10,9,5,1,2.3754999999999997,w,2024-12-21 14:30:00,1,0,0,3,1.3553099999999998
a,1.66855,0.750017,1.66855,0.750017,"{'att': 245, 'def': 20}","{'att': 284, 'def': 20}",10,5,2,3,2.1775,l,2025-01-11 14:30:00,0,0,1,0,0.9185329999999999
