event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,40,40,8200248,8200249,8200235,90,10,1000,0,0,9
2,42,82,7951736,7951748,8287824,75,10,1001,0,0,9
3,55,137,2885611,2885613,6877912,30,4,1001,0,0,5
4,76,213,2066878,2066880,4835813,20,5,1003,2,0,4
5,63,276,312546,312547,2441354,5,5,1007,0,0,0
6,47,323,5453756,5453756,2904485,50,5,1005,0,0,5
7,74,393,2551307,2551307,2655868,25,18,1004,3,4,8
8,115,508,912,912,440771,1,5,1007,1,0,10
9,44,552,6698917,6698918,563172,55,0,1011,1,0,10
10,89,641,361473,361473,284253,5,0,1017,0,0,16
11,38,679,6342132,6342140,330330,55,9,1019,1,0,9
12,58,737,855281,855285,161676,10,14,1021,1,0,9
13,55,792,767463,767464,93446,10,18,1023,2,0,10
14,90,882,205479,205479,31090,5,5,1028,1,0,7
15,55,937,3890968,3890973,33374,35,8,1034,1,0,13
16,81,1018,1096429,1096432,27560,10,4,1033,3,0,3
17,81,1099,2874883,2874889,29313,25,1,1038,1,0,5
18,58,1157,1497556,1497557,16412,15,2,1041,2,0,3
19,39,1196,7143188,7143190,18566,60,4,1040,2,0,5
20,58,1254,1515900,1515903,13828,15,7,1040,1,0,4
21,57,1311,3395272,3395274,13417,30,3,1036,1,0,5
22,32,1343,10468652,10468653,22459,85,18,1035,1,0,28
23,57,1400,1711900,1711900,10056,15,24,1036,1,0,10
24,73,1473,942179,942181,6484,10,29,1038,1,0,1
25,60,1533,6255989,6255993,11918,50,7,1041,1,0,14
26,69,1602,2861352,2861356,11697,25,7,1043,0,0,5
27,50,1652,3880630,3880635,10532,35,7,1041,0,0,3
28,88,1740,238563,238564,5378,5,0,1041,3,0,3
29,62,1802,4351277,4351283,5767,35,12,1045,1,0,4
30,57,1859,1410031,1410037,5766,15,12,1048,0,0,10
31,67,1926,536874,536875,3948,5,5,1046,2,0,2
32,71,1997,485184,485184,2111,5,19,1046,1,0,6
33,91,2088,1704182,1704186,6731,15,19,1043,0,0,36
34,63,2151,712318,712318,5801,10,3,1043,1,0,0
35,71,2222,617663,617663,2855,5,23,1041,0,0,6
36,95,2317,627762,627763,1494,5,31,1046,1,0,0
37,36,2353,2635368,2635368,872,25,22,1048,1,0,2
