name,time,event
wildcard,2025-08-29T21:18:37.923354Z,3
bboost,2025-09-19T12:27:59.636575Z,5
freehit,2025-09-21T05:49:07.242914Z,6
3xc,2025-10-18T09:53:02.825037Z,8
3xc,2026-02-10T06:12:33.974506Z,26
freehit,2026-04-10T19:54:06.041197Z,33
wildcard,2026-04-25T06:19:59.255841Z,35
bboost,2026-05-01T20:34:53.065172Z,36
