event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,75,75,468092,488906,468092,5,0,1000,0,0,9
2,76,151,361192,365432,41002,5,0,1000,0,0,15
3,42,193,7875133,7896015,245527,70,34,1005,2,0,4
4,91,280,197213,198581,67213,5,28,1004,2,4,7
5,34,314,9519116,9536417,273132,85,26,1008,1,0,6
6,82,396,202720,206139,70245,5,40,1010,1,0,-1
7,75,471,2210408,2230110,62055,20,18,1014,1,0,3
8,69,540,2412978,2431373,67727,20,3,1021,1,0,14
9,33,573,10820611,10834032,203530,90,4,1020,1,0,27
10,79,652,1814188,1835550,165421,15,1,1021,0,0,11
11,50,702,1427347,1450835,99298,15,1,1027,0,0,0
12,53,755,1622123,1630414,60478,15,3,1034,2,0,3
13,62,817,288747,296512,20509,5,3,1039,0,0,3
14,55,872,7657201,7682832,54572,65,3,1040,0,0,2
15,49,921,6216581,6231850,78653,50,6,1041,2,0,3
16,88,1009,463986,468084,45072,5,25,1048,4,0,9
17,73,1082,5110643,5122949,72439,45,2,1053,2,0,11
18,47,1129,4996713,5015503,72740,40,12,1055,1,0,12
19,43,1172,5090024,5113709,64578,45,9,1056,1,0,10
20,60,1232,1187849,1198603,43195,10,1,1054,1,0,7
21,76,1308,148620,151036,15839,5,9,1053,1,0,12
22,42,1350,5070408,5121337,15442,40,9,1055,0,0,26
23,36,1386,9627738,9677223,20922,80,9,1059,0,0,15
24,91,1473,24107,24217,6550,1,1,1049,4,4,6
25,66,1539,3894223,3917611,8732,35,3,1055,1,0,5
26,63,1602,4999539,5016443,11892,40,3,1057,1,0,5
27,57,1659,1913133,1922717,7406,15,20,1056,1,0,4
28,67,1726,2980710,2994777,11012,25,10,1056,1,0,0
29,82,1808,696513,701757,4167,10,6,1054,1,0,2
30,71,1879,108046,112432,2014,1,6,1057,0,0,14
31,55,1934,2519513,2529689,2602,20,10,1061,1,0,6
32,58,1992,2553534,2622125,2713,20,26,1048,0,0,13
33,134,2126,42342,52284,1048,1,55,1046,1,0,0
34,63,2189,657018,674421,895,10,55,1046,0,0,12
35,60,2249,3015536,3030559,721,25,22,1048,1,0,16
36,82,2331,2760811,2775172,717,25,28,1053,1,0,18
37,21,2352,7506132,7522544,928,60,12,1055,1,0,11
