name,time,event
3xc,2025-08-11T20:09:22.661167Z,1
wildcard,2025-08-25T20:11:24.861541Z,3
bboost,2025-12-03T20:53:10.996803Z,15
freehit,2025-12-24T09:12:53.171275Z,18
bboost,2026-01-17T09:33:25.757008Z,22
freehit,2026-04-16T20:04:29.239928Z,33
wildcard,2026-04-25T20:35:07.559114Z,35
3xc,2026-05-01T21:57:26.423701Z,36
