event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,51,51,5471408,5474403,5471399,60,5,1000,0,0,10
2,49,100,5811696,5813655,5539422,55,5,1000,0,0,2
3,75,175,151543,151604,1254049,5,15,1000,2,0,11
4,73,248,2784551,2785344,979993,25,6,1001,1,0,4
5,45,293,4672249,4674512,1072347,40,6,1003,0,0,3
6,69,362,1227843,1232140,654798,15,0,1007,0,0,10
7,78,440,1476458,1477700,441224,15,0,1011,0,0,13
8,82,522,465358,466025,204236,5,0,1019,0,0,17
9,41,563,7627870,7629757,330746,65,0,1019,0,0,6
10,82,645,1329951,1330596,231723,15,1,1023,2,0,7
11,42,687,4434653,4435401,222526,40,3,1027,2,0,8
12,33,720,8507519,8507711,367465,70,2,1026,3,0,6
13,81,801,9288,9415,54956,1,2,1026,0,0,4
14,68,869,3908173,3909564,64425,35,13,1023,1,0,7
15,65,934,1441544,1442194,38851,15,7,1024,1,0,4
16,96,1030,131726,131758,13202,5,4,1030,2,0,3
17,87,1117,1594823,1595478,10129,15,4,1035,0,0,12
18,57,1174,1754567,1754601,5805,15,1,1036,5,0,0
19,45,1219,3898573,3899764,4534,35,1,1040,0,0,6
20,48,1267,4141401,4141942,6374,35,1,1041,2,0,9
21,54,1321,4225404,4227051,7445,35,1,1039,0,0,7
22,45,1366,4066247,4066915,6438,35,9,1038,2,0,14
23,48,1414,4515786,4516689,4410,40,0,1037,1,0,14
24,90,1504,24912,24948,971,1,0,1039,0,0,1
25,65,1569,4278094,4279290,1459,35,25,1044,1,0,3
26,63,1632,4999539,5000539,2253,40,12,1048,1,0,5
27,43,1675,7236102,7238517,2953,60,12,1049,0,0,12
28,89,1764,197289,197490,1356,5,7,1044,3,0,1
29,62,1826,4167023,4168210,1533,35,7,1046,0,0,4
30,65,1891,372055,373047,987,5,7,1050,0,0,8
31,60,1951,1593482,1593969,1008,15,58,1048,3,0,0
32,68,2019,709337,710038,621,10,58,1053,0,0,7
33,87,2106,2064132,2064691,2859,20,58,1050,0,0,25
34,68,2174,331563,332530,1923,5,58,1050,0,0,6
35,58,2232,3431879,3433770,1677,30,18,1042,0,0,6
36,89,2321,1305989,1306447,1147,15,18,1052,0,0,0
37,30,2351,4261306,4262250,953,35,3,1052,1,0,15
