name,time,event
wildcard,2025-09-12T10:50:01.671668Z,4
bboost,2025-09-18T13:36:22.055474Z,5
3xc,2025-09-26T22:31:20.954279Z,6
freehit,2025-11-28T11:12:48.754608Z,13
3xc,2026-02-09T18:20:52.082223Z,26
wildcard,2026-04-10T15:28:43.703323Z,32
bboost,2026-04-17T16:36:41.878032Z,33
freehit,2026-04-23T17:20:48.818871Z,34
