event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,59,59,3111857,3142452,3111856,35,0,1000,0,0,6
2,55,114,3864995,3879095,2656795,40,0,1001,0,0,7
3,44,158,7150085,7160124,3539807,65,1,1005,2,0,6
4,73,231,2784551,2792641,2518121,25,0,1007,1,0,8
5,50,281,2714461,2731482,1977616,25,0,1010,0,0,18
6,56,337,3811456,3816529,1926420,35,25,1008,2,0,6
7,67,404,4395605,4404347,1975329,40,9,1011,1,0,5
8,95,499,57628,58222,666991,1,1,1013,0,0,12
9,41,540,7627870,7644142,913124,65,1,1020,0,0,5
10,79,619,1984385,1990384,744573,20,0,1025,2,0,8
11,56,675,536799,541105,397026,5,0,1028,0,0,0
12,63,738,446185,447308,155198,5,15,1030,2,0,18
13,59,797,463891,465250,70687,5,2,1034,1,0,9
14,83,880,609978,613684,34473,5,2,1037,0,0,3
15,66,946,1315462,1318485,19191,15,0,1040,2,0,6
16,82,1028,989122,992761,15264,10,15,1043,4,0,4
17,81,1109,2770155,2778411,16606,25,15,1049,0,0,10
18,41,1150,7828748,7837539,24375,65,0,1048,2,0,12
19,50,1200,2165402,2175602,14352,20,0,1047,0,0,5
20,54,1254,2207484,2219389,13424,20,0,1045,0,0,4
21,63,1317,1551487,1561463,9252,15,0,1043,0,0,10
22,36,1353,8667713,8675479,12958,70,0,1039,2,0,13
23,63,1416,782744,783046,3876,10,21,1035,3,0,10
24,65,1481,2568326,2579992,4032,25,21,1039,0,0,3
25,73,1554,1540096,1552565,3650,15,21,1041,0,0,5
26,74,1628,1841171,1845083,2828,15,0,1043,2,0,5
27,44,1672,6708526,6733515,3452,55,0,1045,0,0,9
28,87,1759,274909,277135,1796,5,12,1044,2,0,0
29,64,1823,3658307,3670497,1800,30,12,1045,0,0,2
30,60,1883,1022948,1025492,1566,10,28,1046,2,0,18
31,59,1942,1727710,1732707,1661,15,36,1047,1,0,0
32,70,2012,512082,518795,912,5,3,1037,0,0,11
33,128,2140,126689,129619,477,1,23,1037,1,0,0
34,60,2200,937427,949310,473,10,23,1037,0,0,4
35,48,2248,7423419,7447336,747,60,23,1040,0,0,16
36,70,2318,5878518,5880621,1385,50,9,1041,3,0,11
37,34,2352,2927811,2939987,902,25,9,1044,0,0,2
