season_name,total_points,rank
2014/15,1989,242946
2015/16,2188,53361
2016/17,2173,99170
2017/18,2237,63620
2018/19,2381,10981
2019/20,2318,32222
2020/21,2438,40741
2021/22,2368,403780
2022/23,2435,443109
2023/24,2464,147800
2024/25,2531,66588
