h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.298477,1.55456,0.298477,1.55456,"{'att': 416, 'def': 27}","{'att': 214, 'def': 28}",2,4,0,2,0.3127,l,2025-08-23 16:30:00,0,0,1,0,-1.2560829999999998
a,1.32978,3.52949,0.568485,2.76819,"{'att': 194, 'def': 20}","{'att': 304, 'def': 22}",6,2,2,3,0.1365,l,2025-08-29 16:30:00,0,0,1,0,-2.1997050000000002
h,1.2156,0.858246,1.2156,0.858246,"{'att': 339, 'def': 19}","{'att': 283, 'def': 21}",5,5,1,0,1.7244,w,2025-09-14 16:00:00,1,0,0,3,0.35735400000000006
a,0.850824,3.12186,0.850824,3.12186,"{'att': 248, 'def': 15}","{'att': 199, 'def': 26}",2,18,1,2,0.222,l,2025-09-21 18:45:00,0,0,1,0,-2.2710359999999996
h,2.31332,1.19344,2.31332,1.19344,"{'att': 241, 'def': 12}","{'att': 164, 'def': 30}",5,2,3,1,2.2354000000000003,w,2025-09-28 10:30:00,1,0,0,3,1.11988
a,1.5058,0.810981,0.561962,0.810981,"{'att': 224, 'def': 20}","{'att': 185, 'def': 23}",2,8,1,0,2.0519,w,2025-10-03 18:45:00,1,0,0,3,-0.249019
a,0.77146,0.66998,0.77146,0.66998,"{'att': 219, 'def': 21}","{'att': 233, 'def': 21}",2,3,0,0,1.4499999999999997,d,2025-10-18 13:00:00,0,1,0,1,0.10148000000000001
h,0.949353,2.25968,0.949353,2.25968,"{'att': 265, 'def': 22}","{'att': 175, 'def': 18}",9,9,0,1,0.519,l,2025-10-26 13:00:00,0,0,1,0,-1.310327
a,0.937652,0.845219,0.937652,0.845219,"{'att': 206, 'def': 17}","{'att': 220, 'def': 17}",8,3,2,1,1.4021,w,2025-10-30 16:30:00,1,0,0,3,0.09243299999999999
h,1.31641,1.83271,1.31641,1.83271,"{'att': 175, 'def': 19}","{'att': 318, 'def': 20}",6,3,1,2,0.9843,l,2025-11-03 17:30:00,0,0,1,0,-0.5163
a,2.20132,0.707859,1.44002,0.707859,"{'att': 384, 'def': 19}","{'att': 195, 'def': 21}",4,8,3,0,2.5232,w,2025-11-09 11:30:00,1,0,0,3,0.7321610000000001
h,2.21345,1.38602,2.21345,0.624718,"{'att': 185, 'def': 19}","{'att': 241, 'def': 18}",15,2,2,2,2.0079,d,2025-11-24 19:45:00,0,1,0,1,1.5887319999999998
a,1.12902,1.73426,1.12902,1.73426,"{'att': 437, 'def': 9}","{'att': 215, 'def': 14}",1,6,0,2,0.9283000000000001,l,2025-11-28 19:45:00,0,0,1,0,-0.60524
h,1.64053,1.20662,1.64053,0.445324,"{'att': 287, 'def': 16}","{'att': 179, 'def': 23}",8,3,3,1,1.7138,w,2025-12-06 14:00:00,1,0,0,3,1.195206
a,1.02843,1.83346,1.02843,1.83346,"{'att': 315, 'def': 22}","{'att': 241, 'def': 23}",4,8,2,2,0.7725,d,2025-12-14 11:30:00,0,1,0,1,-0.8050300000000001
