name,time,event
wildcard,2025-08-31T22:54:59.407467Z,4
3xc,2025-09-23T19:42:04.496277Z,6
bboost,2025-10-24T01:55:57.492616Z,9
freehit,2025-11-29T06:45:01.734817Z,13
3xc,2026-02-08T23:36:38.187119Z,26
wildcard,2026-04-10T15:26:03.481574Z,32
freehit,2026-04-24T12:22:31.211456Z,34
bboost,2026-05-08T07:45:55.954463Z,36
