season_name,total_points,rank
2017/18,2093,530470
2018/19,2278,86255
2019/20,2264,103326
2020/21,2358,173122
2021/22,2578,29636
2022/23,2583,22547
2023/24,1944,5459390
2024/25,2470,215024
