event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1406363,1392305,15,0,1000,0,0,4
2,44,111,7387574,7397925,3227368,70,0,1000,0,0,7
3,70,181,382834,383835,772668,5,35,1001,2,0,4
4,76,257,1896301,1905493,507742,20,16,1003,0,0,12
5,53,310,1811822,1822314,350996,20,16,1009,0,0,9
6,87,397,86187,87043,61912,1,13,1011,2,0,11
7,77,474,1669594,1677393,46513,15,13,1015,0,0,4
8,74,548,1302642,1308540,35497,15,13,1023,0,0,10
9,35,583,10236547,10242630,108442,85,3,1022,1,0,19
10,86,669,727480,728696,59818,10,7,1024,3,0,8
11,51,720,1342722,1347623,31510,15,35,1027,1,0,13
12,63,783,433857,435350,9002,5,36,1032,1,0,18
13,69,852,121894,123909,1466,1,36,1036,0,0,2
14,57,909,7321235,7326772,5081,60,10,1035,1,0,5
15,53,962,4589322,4598297,6581,40,11,1039,1,0,20
16,85,1047,698978,702682,4465,10,6,1038,5,0,5
17,72,1119,5359620,5364742,9204,45,2,1046,1,0,9
18,65,1184,538817,539974,3020,5,14,1048,1,0,0
19,33,1213,9982439,9987255,6822,80,8,1047,2,4,2
20,70,1283,270641,272072,2400,5,3,1044,1,0,2
21,52,1335,4956068,4969492,3281,40,3,1043,0,0,12
22,49,1384,2580672,2583679,2233,25,8,1043,2,0,24
23,48,1432,4224890,4237520,1453,35,8,1049,0,0,17
24,64,1496,3059160,3064322,1624,25,26,1053,1,0,1
25,65,1561,4345132,4349429,2486,35,13,1055,2,0,8
26,71,1632,2341516,2349087,2276,20,13,1058,0,0,9
27,54,1686,2509131,2518294,1578,20,13,1058,0,0,4
28,101,1787,8081,8155,340,1,10,1055,3,0,3
29,37,1824,10831131,10836242,1732,85,10,1059,0,0,0
30,67,1891,254657,257864,998,5,10,1059,0,0,11
31,59,1950,1751474,1756406,1064,15,11,1058,2,0,2
32,58,2008,2553534,2580679,1149,20,20,1042,0,0,13
33,124,2132,179358,182540,755,5,20,1043,0,0,0
34,79,2211,32550,33279,247,1,20,1043,0,0,8
35,68,2279,977045,982741,131,10,20,1046,0,0,9
36,89,2368,1438972,1440644,85,15,4,1050,3,0,17
37,18,2386,8686729,8690432,148,70,2,1053,2,0,11
