name,time,event
wildcard,2025-08-30T23:21:59.859599Z,4
3xc,2025-09-26T13:49:48.648273Z,6
freehit,2025-11-29T00:25:58.219471Z,13
bboost,2025-12-20T12:45:48.752320Z,18
wildcard,2026-04-06T16:31:37.212851Z,32
bboost,2026-04-10T18:29:58.693407Z,33
freehit,2026-04-18T20:49:33.968546Z,34
3xc,2026-05-04T18:50:15.116795Z,36
