element_in,element_in_cost,element_out,element_out_cost,entry,event,time
20,65,584,62,1138304,37,2026-05-15T08:21:52.486170Z
783,55,515,75,1138304,36,2026-05-07T16:41:38.671763Z
584,62,169,49,1138304,36,2026-05-07T16:41:38.666441Z
47,74,266,72,1138304,34,2026-04-24T16:25:12.708923Z
266,72,169,49,1138304,34,2026-04-24T16:17:55.688885Z
384,73,82,76,1138304,34,2026-04-24T16:17:55.688501Z
717,65,698,55,1138304,34,2026-04-24T16:17:55.688080Z
568,51,74,47,1138304,34,2026-04-24T16:17:55.687765Z
694,46,151,45,1138304,34,2026-04-24T16:17:55.687548Z
606,45,260,50,1138304,34,2026-04-24T16:17:55.687335Z
369,39,470,40,1138304,34,2026-04-24T16:17:55.687110Z
624,77,249,74,1138304,34,2026-04-24T16:17:55.686896Z
64,87,430,144,1138304,34,2026-04-24T16:17:55.686623Z
698,55,303,52,1138304,33,2026-04-17T13:35:57.700343Z
151,45,694,43,1138304,32,2026-04-10T14:13:47.133488Z
515,74,329,60,1138304,32,2026-04-10T14:07:51.295504Z
169,49,47,74,1138304,32,2026-04-10T14:00:26.967145Z
74,47,684,51,1138304,32,2026-04-10T14:00:26.966933Z
430,144,661,92,1138304,32,2026-04-10T14:00:26.966656Z
684,51,226,55,1138304,31,2026-03-20T15:38:27.083146Z
661,92,430,144,1138304,30,2026-03-14T09:43:16.794955Z
136,72,691,57,1138304,30,2026-03-14T09:43:16.789478Z
691,57,100,47,1138304,29,2026-03-02T15:16:35.719061Z
373,60,575,45,1138304,28,2026-02-27T09:48:03.053383Z
47,77,235,105,1138304,28,2026-02-27T09:48:03.046279Z
100,47,691,57,1138304,26,2026-02-08T20:10:18.196982Z
235,104,382,82,1138304,26,2026-02-08T20:10:18.191668Z
249,72,136,67,1138304,24,2026-01-30T16:43:50.986882Z
449,95,16,100,1138304,24,2026-01-30T16:42:26.540761Z
329,59,417,66,1138304,23,2026-01-23T20:24:56.998612Z
226,56,684,51,1138304,23,2026-01-23T20:24:56.993339Z
684,51,403,60,1138304,21,2026-01-06T10:35:51.634267Z
5,65,317,46,1138304,20,2026-01-03T09:58:32.652314Z
303,51,727,53,1138304,20,2026-01-03T09:58:32.646617Z
715,40,470,40,1138304,19,2025-12-29T17:00:55.023596Z
440,45,575,45,1138304,19,2025-12-29T16:56:28.385842Z
370,57,317,46,1138304,19,2025-12-29T16:56:28.385284Z
120,70,47,74,1138304,19,2025-12-29T16:48:21.397966Z
47,74,16,102,1138304,19,2025-12-29T16:41:56.491973Z
450,81,390,57,1138304,19,2025-12-29T16:41:56.491572Z
441,41,694,42,1138304,19,2025-12-29T16:34:56.328061Z
390,57,727,53,1138304,19,2025-12-29T16:33:50.948285Z
252,43,136,66,1138304,19,2025-12-29T16:33:50.947735Z
661,91,691,57,1138304,19,2025-12-29T16:33:50.947309Z
382,81,449,91,1138304,18,2025-12-26T14:44:49.855532Z
417,65,418,65,1138304,17,2025-12-18T18:54:57.369746Z
727,53,21,69,1138304,16,2025-12-12T20:55:38.674267Z
691,56,714,74,1138304,16,2025-12-12T20:55:38.673885Z
317,46,373,59,1138304,16,2025-12-12T20:55:38.673483Z
16,102,119,84,1138304,16,2025-12-12T20:55:38.673100Z
449,91,299,64,1138304,16,2025-12-12T20:55:38.669058Z
714,74,624,76,1138304,14,2025-12-01T19:09:15.960396Z
418,65,241,60,1138304,13,2025-11-27T17:21:57.074051Z
373,59,5,63,1138304,12,2025-11-21T14:37:57.155311Z
260,50,291,55,1138304,11,2025-11-07T18:46:08.834466Z
694,42,191,40,1138304,11,2025-11-07T18:40:12.886989Z
1,58,469,52,1138304,11,2025-11-07T18:38:21.226556Z
119,84,335,45,1138304,11,2025-11-07T18:36:53.053200Z
624,77,666,90,1138304,11,2025-11-07T18:36:13.170186Z
241,60,266,75,1138304,11,2025-11-07T18:36:13.169686Z
21,68,582,65,1138304,11,2025-11-07T18:36:13.169398Z
469,52,32,50,1138304,11,2025-11-07T18:36:13.169078Z
470,40,220,48,1138304,11,2025-11-07T18:36:13.168674Z
136,62,249,74,1138304,10,2025-10-31T18:04:49.909192Z
335,45,427,56,1138304,9,2025-10-24T14:49:29.124813Z
666,90,525,72,1138304,9,2025-10-24T14:49:29.119476Z
403,59,477,50,1138304,8,2025-10-17T13:10:57.337067Z
32,50,502,49,1138304,7,2025-10-02T18:39:47.740827Z
299,65,381,145,1138304,6,2025-09-27T08:04:55.552716Z
430,143,624,77,1138304,6,2025-09-27T08:04:55.545723Z
575,47,233,40,1138304,5,2025-09-19T15:58:13.853305Z
477,50,402,60,1138304,3,2025-08-28T08:30:57.312734Z
233,40,38,45,1138304,2,2025-08-19T18:51:45.008533Z
82,71,353,55,1138304,2,2025-08-19T18:51:44.999677Z
