season_name,total_points,rank
2013/14,2324,53409
2014/15,1920,495599
2015/16,2150,105374
2016/17,2260,25096
2017/18,2259,40126
2018/19,2077,1049936
2019/20,2246,144737
2020/21,2442,37135
2021/22,2574,32420
2022/23,2536,83310
2023/24,2386,430146
2024/25,2209,2723530
