id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
12,Liverpool,team-12,2025-07-20T23:14:28.519561Z,False,,,s,c,,1,False,False,False,True,2849437.0,True,1883255,1,"[{'phase': 1, 'rank': 17, 'last_rank': 14, 'rank_sort': 17, 'total': 2385, 'league_id': 12, 'rank_count': 1883255, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 362762, 'last_rank': 160625, 'rank_sort': 363137, 'total': 169, 'league_id': 12, 'rank_count': 1883255, 'entry_percentile_rank': 20}]",[],17,14
226,Sweden,region-206,2025-07-20T23:14:32.374766Z,False,,,s,c,,1,False,False,False,True,2872800.0,True,237884,1,"[{'phase': 1, 'rank': 4, 'last_rank': 2, 'rank_sort': 4, 'total': 2385, 'league_id': 226, 'rank_count': 237884, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 39597, 'last_rank': 17560, 'rank_sort': 39636, 'total': 169, 'league_id': 226, 'rank_count': 237884, 'entry_percentile_rank': 20}]",[],4,2
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 156, 'last_rank': 91, 'rank_sort': 156, 'total': 2385, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2035796, 'last_rank': 883378, 'rank_sort': 2037854, 'total': 169, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 25}]",[],156,91
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 156, 'last_rank': 91, 'rank_sort': 156, 'total': 2385, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2334491, 'last_rank': 1030491, 'rank_sort': 2336549, 'total': 169, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 20}]",[],156,91
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 4448, 'last_rank': 1904, 'rank_sort': 4475, 'total': 1117, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2334491, 'last_rank': 1030491, 'rank_sort': 2336549, 'total': 169, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 20}]",[],4448,1904
1367,AllAboutFPL,,2025-07-21T11:35:26.493810Z,False,,,x,c,2949.0,1,False,False,False,True,2898833.0,True,9968,1,"[{'phase': 1, 'rank': 3, 'last_rank': 3, 'rank_sort': 3, 'total': 2385, 'league_id': 1367, 'rank_count': 9968, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 3404, 'last_rank': 1493, 'rank_sort': 3419, 'total': 169, 'league_id': 1367, 'rank_count': 9968, 'entry_percentile_rank': 35}]",[],3,3
56878,Dalahästens Elitlopp,,2025-07-21T13:59:10.032497Z,False,,,x,c,60064.0,1,False,False,False,True,2919571.0,True,578,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2385, 'league_id': 56878, 'rank_count': 578, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 184, 'last_rank': 64, 'rank_sort': 187, 'total': 169, 'league_id': 56878, 'rank_count': 578, 'entry_percentile_rank': 35}]",[],1,1
94336,Casa Santi,,2025-07-21T16:54:19.477533Z,False,,,x,c,134646.0,1,False,False,False,True,3657436.0,True,5,20,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2385, 'league_id': 94336, 'rank_count': 5, 'entry_percentile_rank': 20}, {'phase': 11, 'rank': 3, 'last_rank': 2, 'rank_sort': 3, 'total': 169, 'league_id': 94336, 'rank_count': 5, 'entry_percentile_rank': 60}]",[],1,1
94339,Internetional League,,2025-07-21T16:54:20.769366Z,False,,,x,c,134646.0,1,False,False,False,True,2970244.0,True,51,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2385, 'league_id': 94339, 'rank_count': 51, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 11, 'last_rank': 6, 'rank_sort': 11, 'total': 169, 'league_id': 94339, 'rank_count': 51, 'entry_percentile_rank': 25}]",[],1,1
136055,Svenska FPL Podden,,2025-07-21T21:39:45.946166Z,False,,,x,c,150632.0,1,False,False,False,True,2904780.0,True,7053,1,"[{'phase': 1, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 2385, 'league_id': 136055, 'rank_count': 7053, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2232, 'last_rank': 962, 'rank_sort': 2242, 'total': 169, 'league_id': 136055, 'rank_count': 7053, 'entry_percentile_rank': 35}]",[],2,2
306331,Korvbörsen VIP,,2025-07-24T09:08:41.554126Z,False,,,x,c,1009466.0,1,False,False,False,True,3318762.0,True,11,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2385, 'league_id': 306331, 'rank_count': 11, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 4, 'last_rank': 4, 'rank_sort': 4, 'total': 169, 'league_id': 306331, 'rank_count': 11, 'entry_percentile_rank': 40}]",[],1,1
