event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,71,71,838026,923755,838026,10,0,1000,0,0,14
2,39,110,8833479,8880995,3528824,85,5,1001,1,0,6
3,56,166,2717662,2766917,2304325,25,3,1003,1,0,9
4,80,246,1121832,1168949,1095471,10,0,1000,0,0,23
5,58,304,809507,854556,536693,10,0,1005,0,0,12
6,79,383,337237,347317,183052,5,32,1009,2,0,12
7,90,473,202372,213329,50298,5,32,1014,0,0,9
8,80,553,671100,681046,24457,10,3,1018,2,0,14
9,70,623,440608,463497,5315,5,3,1020,0,0,28
10,92,715,226125,231519,1763,5,4,1028,2,0,14
11,41,756,4812566,4885946,1767,40,3,1032,1,0,3
12,45,801,3635691,3686209,2025,30,8,1035,1,0,3
13,67,868,156857,165194,355,5,8,1036,0,0,16
14,68,936,3908173,3959948,615,35,10,1034,1,0,11
15,58,994,2968900,3010368,617,25,10,1035,1,0,6
16,74,1068,2327475,2365138,1010,20,1,1033,5,0,2
17,84,1152,2207934,2236969,931,20,11,1034,1,0,18
18,85,1233,13935,14377,80,1,2,1038,2,4,0
19,40,1273,6561034,6618674,95,55,2,1042,1,0,4
20,38,1311,7731439,7763169,333,65,3,1039,1,0,25
21,56,1367,3528456,3645242,371,30,3,1037,0,0,17
22,54,1421,1201991,1258617,177,10,17,1037,0,0,10
23,55,1476,2176323,2198620,65,20,7,1044,1,0,0
24,76,1552,584576,597234,41,5,8,1051,2,0,4
25,77,1629,830358,880307,24,10,8,1057,0,0,4
26,71,1700,2542613,2565705,28,20,2,1059,2,0,5
27,42,1742,8149010,8206913,39,65,7,1059,1,0,11
28,78,1820,1027551,1048177,48,10,8,1060,1,0,1
29,75,1895,1550112,1569038,24,15,17,1057,1,0,1
30,59,1954,1055690,1110332,19,10,17,1059,0,0,9
31,51,2001,3406636,3416524,55,30,0,1055,3,4,0
32,51,2052,4903646,5052888,95,40,0,1055,0,0,6
33,99,2151,1092029,1116409,236,10,0,1052,0,0,22
34,53,2204,2028123,2041532,388,20,2,1050,2,0,0
35,66,2270,1439792,1461044,218,15,13,1053,1,0,11
36,76,2346,4248312,4273158,322,35,30,1054,1,0,16
37,14,2360,9910266,10038618,598,80,30,1054,0,0,0
