element_in,element_in_cost,element_out,element_out_cost,entry,event,time
686,43,84,54,998377,37,2026-05-14T21:50:43.175411Z
666,90,249,75,998377,37,2026-05-14T21:50:43.170045Z
16,99,235,104,998377,36,2026-05-08T20:02:45.428599Z
387,71,384,73,998377,34,2026-04-24T16:13:21.304401Z
568,51,706,39,998377,34,2026-04-23T17:19:44.379425Z
373,62,72,50,998377,34,2026-04-23T17:19:44.379140Z
447,37,411,50,998377,34,2026-04-23T17:19:44.378849Z
105,38,139,45,998377,34,2026-04-23T17:19:44.378516Z
6,61,151,45,998377,34,2026-04-23T17:19:44.378216Z
242,51,84,54,998377,34,2026-04-23T17:19:44.377911Z
384,73,783,55,998377,34,2026-04-23T17:19:44.377458Z
450,80,235,105,998377,34,2026-04-23T17:19:44.377162Z
381,140,82,82,998377,34,2026-04-23T17:19:44.376857Z
252,40,249,77,998377,34,2026-04-23T17:19:44.376507Z
596,72,691,56,998377,34,2026-04-23T17:19:44.376307Z
624,77,430,144,998377,34,2026-04-23T17:19:44.376129Z
1,60,341,39,998377,34,2026-04-23T17:19:44.375886Z
249,77,624,76,998377,33,2026-04-17T11:11:44.723121Z
624,76,136,73,998377,32,2026-04-10T11:59:27.544024Z
783,55,160,55,998377,32,2026-04-09T17:28:02.571702Z
136,73,249,78,998377,32,2026-04-09T17:25:52.392099Z
706,39,344,39,998377,32,2026-04-09T17:05:37.794136Z
341,39,470,40,998377,32,2026-04-08T10:48:42.043204Z
84,54,485,73,998377,32,2026-04-08T10:46:55.339906Z
160,55,329,57,998377,32,2026-04-08T10:46:55.339699Z
235,106,83,59,998377,32,2026-04-08T10:46:55.339480Z
344,39,261,44,998377,32,2026-04-08T10:46:55.339238Z
151,45,317,46,998377,32,2026-04-08T10:46:55.339000Z
411,50,684,51,998377,32,2026-04-08T10:46:55.338788Z
82,82,517,54,998377,32,2026-04-08T10:46:55.338576Z
249,78,661,91,998377,32,2026-04-08T10:46:55.338317Z
691,56,136,71,998377,32,2026-04-08T10:46:55.337811Z
139,45,1,58,998377,32,2026-04-08T10:46:55.337472Z
485,73,299,62,998377,31,2026-03-20T18:28:28.334877Z
684,51,226,55,998377,31,2026-03-20T18:28:28.327699Z
299,62,21,73,998377,29,2026-03-02T19:52:47.216379Z
83,59,237,67,998377,28,2026-02-27T16:05:02.812603Z
661,89,249,76,998377,28,2026-02-27T16:05:02.806026Z
517,53,497,44,998377,26,2026-02-08T16:11:45.912739Z
249,75,661,89,998377,25,2026-02-06T17:33:45.950301Z
449,95,414,84,998377,24,2026-01-30T18:48:38.240349Z
226,57,473,52,998377,24,2026-01-30T18:48:38.234061Z
237,66,488,72,998377,23,2026-01-24T09:21:55.166316Z
5,66,373,59,998377,21,2026-01-06T18:16:00.451113Z
488,71,82,76,998377,21,2026-01-06T18:16:00.444096Z
473,52,8,61,998377,19,2025-12-29T11:39:21.821681Z
661,89,252,42,998377,18,2025-12-25T17:56:18.638076Z
497,44,449,91,998377,18,2025-12-25T17:56:18.629815Z
414,86,299,64,998377,16,2025-12-12T18:10:47.299493Z
317,46,291,55,998377,16,2025-12-12T18:10:47.299017Z
329,53,660,48,998377,16,2025-12-12T18:10:47.298489Z
136,70,283,79,998377,16,2025-12-12T18:10:47.297966Z
21,71,119,84,998377,16,2025-12-12T18:10:47.290840Z
47,69,660,48,998377,13,2025-11-29T09:12:19.494471Z
120,70,119,85,998377,13,2025-11-29T09:12:19.494006Z
384,75,299,65,998377,13,2025-11-29T09:12:19.493516Z
191,39,261,45,998377,13,2025-11-29T09:12:19.493133Z
13,38,8,60,998377,13,2025-11-29T09:12:19.492800Z
185,39,470,40,998377,13,2025-11-29T09:12:19.492528Z
113,45,72,49,998377,13,2025-11-29T09:12:19.492273Z
136,66,283,79,998377,13,2025-11-29T09:12:19.491901Z
414,80,449,89,998377,13,2025-11-29T09:12:19.491623Z
381,142,82,78,998377,13,2025-11-29T09:12:19.491347Z
411,51,373,59,998377,13,2025-11-29T09:12:19.490850Z
36,46,291,54,998377,13,2025-11-29T09:12:19.490421Z
32,50,1,57,998377,13,2025-11-29T09:12:19.490083Z
119,85,427,55,998377,12,2025-11-21T17:35:33.543876Z
373,59,348,40,998377,12,2025-11-21T17:35:33.543323Z
252,42,666,89,998377,12,2025-11-21T17:35:33.535635Z
261,45,575,46,998377,10,2025-11-01T11:43:19.293069Z
283,78,249,74,998377,10,2025-11-01T11:43:19.286057Z
660,50,119,81,998377,7,2025-10-03T14:04:08.942424Z
1,56,736,56,998377,7,2025-10-03T14:04:08.941569Z
666,90,560,55,998377,7,2025-10-03T14:04:08.935170Z
348,40,447,39,998377,6,2025-09-24T18:32:16.596711Z
72,48,191,40,998377,6,2025-09-24T18:32:16.596364Z
8,58,508,50,998377,6,2025-09-24T18:32:16.596039Z
736,56,220,50,998377,6,2025-09-24T18:32:16.595786Z
119,81,267,64,998377,6,2025-09-24T18:32:16.595529Z
427,56,381,145,998377,6,2025-09-24T18:32:16.595257Z
82,77,582,65,998377,6,2025-09-24T18:32:16.594933Z
430,143,64,88,998377,6,2025-09-24T18:32:16.594625Z
560,55,525,76,998377,6,2025-09-24T18:32:16.594248Z
525,77,252,45,998377,3,2025-08-29T15:52:05.037533Z
267,65,235,105,998377,3,2025-08-29T15:52:05.031341Z
