event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,56,56,3932979,3966123,3932974,45,0,1000,0,0,3
2,65,121,1516249,1522643,1551969,15,0,1000,0,0,8
3,56,177,2787549,2795288,1075122,25,8,1002,2,0,10
4,62,239,6276024,6287252,1659142,55,8,1003,0,0,7
5,48,287,3437485,3456480,1466418,30,8,1002,0,0,10
6,58,345,3216770,3229898,1413952,30,11,1001,0,0,12
7,73,418,2831203,2833092,1218927,25,7,1005,3,0,9
8,58,476,5595752,5606881,1550684,50,7,1013,0,0,18
9,48,524,5084106,5095130,1556288,45,7,1012,0,0,26
10,79,603,1984385,1990378,1277118,20,4,1011,2,0,7
11,36,639,7079556,7097912,1458604,60,4,1010,0,0,6
12,37,676,6844193,6846623,1638080,60,2,1014,3,0,10
13,74,750,43105,46267,581773,1,2,1014,0,0,0
14,63,813,5359071,5371568,701867,45,2,1014,0,0,9
15,63,876,1686905,1692402,511227,15,2,1013,0,0,23
16,88,964,474744,478404,314572,5,6,1015,5,0,3
17,91,1055,1042816,1046838,223169,10,6,1021,0,0,0
18,54,1109,2465745,2471370,170402,20,6,1024,2,0,13
19,37,1146,8073697,8086548,194992,65,15,1020,1,0,5
20,65,1211,546781,551415,109921,5,15,1017,0,0,2
21,71,1282,450815,452465,57415,5,13,1015,2,0,9
22,43,1325,4594870,4612167,52361,40,13,1018,0,0,10
23,36,1361,9906812,9915747,69125,80,19,1021,1,0,17
24,77,1438,487669,490429,38686,5,3,1019,2,0,3
25,71,1509,2204686,2214205,37561,20,17,1023,1,0,11
26,67,1576,3648808,3656194,39538,30,8,1025,1,0,7
27,47,1623,5195045,5217600,40187,45,8,1025,0,0,20
28,87,1710,274909,277133,22254,5,3,1024,2,0,1
29,74,1784,1710543,1714638,13853,15,14,1024,1,0,4
30,78,1862,21386,21783,4784,1,14,1029,0,0,17
31,63,1925,1060399,1065636,4060,10,7,1031,2,0,0
32,70,1995,512082,518784,2284,5,4,1021,0,0,11
33,127,2122,144707,146137,1278,5,3,1023,1,0,0
34,68,2190,331563,337639,835,5,3,1023,0,0,2
35,55,2245,4551058,4574104,878,40,3,1026,0,0,14
36,88,2333,1546451,1551795,632,15,8,1031,1,0,10
37,32,2365,3699699,3703163,461,30,4,1034,2,0,10
