event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,66,66,1560764,1567469,1560765,20,0,1000,0,0,26
2,59,125,2759251,2763012,1083964,30,0,1002,0,0,8
3,58,183,2053853,2056708,624466,20,0,1005,0,0,17
4,76,259,1896301,1900485,426776,20,0,1007,0,0,9
5,61,320,465198,467017,156534,5,0,1010,0,0,6
6,79,399,324566,325433,51076,5,1,1011,1,0,19
7,84,483,700235,700564,21692,10,14,1015,3,0,0
8,81,564,535512,537144,9371,5,14,1025,0,0,10
9,53,617,3548978,3552055,8978,30,14,1027,0,0,34
10,81,698,1481259,1483648,7306,15,1,1031,1,0,7
11,50,748,1558966,1561416,3500,15,29,1035,1,0,5
12,41,789,5216547,5217511,5584,45,1,1037,3,0,5
13,38,827,4470726,4474555,10061,40,1,1039,0,0,6
14,81,904,952221,952249,7556,10,2,1032,5,4,5
15,65,969,1441544,1443345,4232,15,2,1031,1,0,4
16,76,1045,1802587,1803538,5042,15,2,1026,0,0,8
17,98,1143,434333,434927,1770,5,0,1022,0,0,11
18,46,1189,5441815,5444415,2047,45,19,1025,1,0,5
19,50,1239,2409063,2410314,1145,20,7,1027,2,0,11
20,88,1327,6141,6161,99,1,7,1030,0,0,4
21,47,1374,7085644,7088185,219,60,0,1030,1,0,3
22,40,1414,6437818,6442167,283,55,3,1030,1,0,2
23,29,1443,11866836,11868082,660,95,9,1032,1,0,4
24,68,1511,1782750,1785964,584,15,8,1029,0,0,7
25,86,1597,218472,218793,247,5,8,1032,2,0,0
26,65,1662,4076431,4080356,352,35,8,1034,0,0,8
27,38,1700,10109008,10111776,660,80,0,1035,1,0,15
28,86,1786,327592,328742,352,5,4,1036,2,0,7
29,65,1851,3415204,3418958,345,30,4,1039,0,0,25
30,54,1905,2300117,2302533,432,20,11,1043,1,0,17
31,70,1975,288557,289452,262,5,16,1037,2,0,0
32,50,2025,5541755,5543649,463,45,10,1039,1,0,4
33,105,2130,741179,743159,825,10,10,1038,0,0,20
34,61,2191,920820,921210,805,10,5,1036,3,0,0
35,67,2258,1131569,1134212,427,10,5,1041,0,0,6
36,80,2338,3270071,3272243,490,30,12,1040,2,0,19
37,38,2376,2075627,2078501,249,20,12,1043,0,0,27
