season_name,total_points,rank
2009/10,2045,320044
2010/11,1883,340309
2011/12,1754,1012623
2012/13,1777,1102180
2013/14,2130,529522
2014/15,1811,1051382
2015/16,2059,365877
2016/17,2006,575914
2017/18,2089,548237
2018/19,1974,2197454
2019/20,2232,181301
2020/21,2375,132514
2021/22,2575,31442
2022/23,2515,128810
2023/24,2685,66
2024/25,2480,181436
