event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,58,58,3379513,3559449,3379511,40,5,1000,0,0,5
2,41,99,8215084,8283296,5742257,80,5,1000,0,0,12
3,53,152,3673859,3725003,4530060,35,29,1000,1,0,7
4,69,221,4102509,4132685,3779633,40,13,998,2,0,10
5,44,265,5112128,5234308,3668735,45,13,1000,0,0,1
6,68,333,1402196,1436300,2170084,15,0,992,0,0,9
7,69,402,3680658,3750067,2068682,35,0,996,0,0,18
8,72,474,1646545,1691736,1641423,15,0,1002,0,0,13
9,34,508,10356764,10433698,2370461,85,0,1002,0,0,4
10,89,597,424948,428659,1520027,5,4,998,3,0,17
11,57,654,517790,525618,915236,5,0,998,2,0,0
12,58,712,855281,871288,510382,10,4,1002,1,0,15
13,62,774,288747,303969,223385,5,4,1004,0,0,1
14,76,850,1785231,1801887,168578,15,1,1002,2,0,3
15,72,922,628797,637778,73596,10,12,1008,1,0,16
16,71,993,2932307,2939546,96171,25,7,1016,1,0,11
17,97,1090,497561,507465,47105,5,7,1019,0,0,9
18,42,1132,7366672,7406447,61324,60,2,1020,2,0,18
19,39,1171,6721120,6873540,66000,55,2,1019,0,0,6
20,64,1235,634791,665404,36151,10,2,1017,0,0,3
21,50,1285,6047366,6055802,49527,50,5,1014,3,0,12
22,56,1341,1022727,1028379,24169,10,16,1015,2,0,22
23,30,1371,11516657,11581517,43557,95,16,1019,0,0,11
24,78,1449,418282,422928,22762,5,8,1016,3,0,7
25,66,1515,3659569,3770498,28331,30,8,1022,0,0,6
26,75,1590,1633978,1651525,20926,15,0,1025,2,0,5
27,51,1641,3496423,3611534,17852,30,0,1026,0,0,7
28,70,1711,2376893,2398119,21282,20,7,1025,2,0,3
29,83,1794,562532,586156,8514,5,7,1024,0,0,13
30,68,1862,209070,222293,4770,5,7,1028,0,0,10
31,68,1930,430917,437705,3096,5,17,1027,1,0,6
32,70,2000,512082,545577,1756,5,1,1014,0,0,11
33,134,2134,42342,57297,664,1,21,1016,1,0,0
34,58,2192,1185939,1249938,742,10,21,1016,0,0,3
35,48,2240,7769722,7802636,1115,60,0,1017,1,0,16
36,88,2328,1577245,1599614,810,15,6,1020,2,0,12
37,39,2367,2051436,2061616,414,20,27,1022,2,0,4
