name,time,event
wildcard,2025-09-12T17:18:09.144821Z,4
bboost,2025-11-02T13:16:13.839790Z,11
freehit,2025-11-21T20:19:39.618163Z,12
3xc,2025-11-22T19:45:12.268142Z,13
wildcard,2026-01-25T16:55:19.700590Z,24
bboost,2026-02-10T17:59:06.245933Z,26
freehit,2026-04-12T17:59:01.428981Z,33
3xc,2026-05-09T09:50:08.021318Z,36
