event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,50,50,5781366,5883617,5781357,65,5,1000,0,0,11
2,59,109,2759251,2793801,3634170,30,5,1000,0,0,17
3,56,165,2587151,2619669,2387481,25,5,1000,0,0,16
4,69,234,3860408,3901994,2133050,35,5,1001,0,0,5
5,34,268,9519116,9541361,3298473,85,2,1004,1,0,5
6,71,339,1059668,1064429,1782770,10,6,1003,3,0,16
7,95,434,81035,82365,615398,1,0,1004,2,0,16
8,77,511,953721,964766,383717,10,0,1010,1,0,4
9,62,573,1386634,1412715,198808,15,0,1012,0,0,5
10,89,662,361473,369290,91104,5,0,1016,0,0,15
11,32,694,9418006,9448267,154719,80,2,1020,1,0,13
12,59,753,769693,775133,67247,10,1,1024,2,0,12
13,63,816,255015,263349,21510,5,1,1025,0,0,6
14,75,891,1825484,1857334,17256,15,8,1021,0,0,7
15,52,943,4740708,4784930,22521,40,8,1028,0,0,6
16,70,1013,3217049,3226836,35725,30,11,1027,3,0,8
17,103,1116,208612,210974,10738,5,11,1030,0,0,13
18,46,1162,5559838,5570300,11990,45,3,1031,3,0,2
19,51,1213,2120521,2129431,6590,20,1,1026,2,0,0
20,61,1270,1072015,1079227,5299,10,12,1025,2,4,19
21,77,1347,108356,111342,1440,1,12,1027,0,0,8
22,40,1387,6525606,6549020,1772,55,1,1031,2,0,8
23,43,1430,6435897,6511996,1614,55,1,1036,0,0,12
24,53,1483,7418047,7433685,3601,60,0,1033,2,0,18
25,64,1547,4417628,4476621,5412,35,0,1034,0,0,15
26,65,1612,4076431,4125420,6769,35,0,1032,0,0,8
27,35,1647,11277455,11280490,13494,90,7,1024,3,0,20
28,81,1728,691086,700505,9677,10,26,1028,1,0,7
29,94,1822,101945,105044,1898,1,26,1027,0,0,2
30,55,1877,1871223,1915238,2152,15,26,1031,0,0,13
31,70,1947,245551,259497,1230,5,26,1033,0,0,3
32,69,2016,603381,625251,735,5,7,1025,0,0,12
33,134,2150,60249,62308,251,1,30,1025,2,0,0
34,68,2218,331563,346905,162,5,30,1025,0,0,11
35,68,2286,1085261,1095450,78,10,1,1027,1,0,9
36,88,2370,1622272,1624450,76,15,1,1030,4,4,28
37,26,2396,5334106,5395102,78,45,1,1034,0,0,13
