event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4236325,4223898,45,0,1000,0,0,3
2,56,111,3570435,3574369,3227368,35,0,1001,0,0,8
3,59,170,1975105,1977066,1788369,20,0,1005,2,0,7
4,72,242,2931949,2935524,1397807,30,0,1008,0,0,18
5,55,297,1340381,1343646,839787,15,0,1015,0,0,23
6,75,372,610365,612233,376805,10,24,1019,2,0,9
7,68,440,4108983,4111498,447034,35,9,1021,1,0,13
8,74,514,1376439,1377944,324252,15,7,1028,1,0,14
9,43,553,7148972,7150505,544836,60,8,1027,2,4,8
10,88,641,473917,474805,290301,5,9,1028,1,0,8
11,45,686,3070018,3073104,240464,25,8,1030,1,0,17
12,66,752,280959,281346,72427,5,13,1031,1,0,16
13,70,822,107994,108958,14696,1,13,1031,0,0,3
14,78,900,1357137,1358676,9753,15,22,1032,1,0,9
15,56,956,3566299,3569647,10139,30,0,1036,1,0,12
16,94,1050,189370,189780,3627,5,10,1040,4,0,4
17,88,1138,1523820,1525146,2649,15,7,1048,2,0,0
18,41,1179,7766178,7768249,4294,65,19,1050,1,0,19
19,33,1212,9920077,9923075,7255,80,13,1049,1,0,9
20,55,1267,2123041,2125098,6483,20,9,1050,1,0,11
21,63,1330,1672561,1674371,4511,15,3,1049,1,0,16
22,36,1366,8254680,8259464,6438,65,3,1050,0,0,11
23,46,1408,5481967,5482431,6407,45,22,1051,3,4,14
24,66,1474,2452933,2454849,6153,20,16,1053,1,0,1
25,70,1544,2502396,2505551,6615,20,41,1054,1,0,5
26,54,1598,8266529,8268132,14584,65,10,1056,1,0,5
27,47,1645,5195045,5200976,15137,45,10,1053,0,0,10
28,80,1725,816705,818260,11548,10,7,1055,2,0,3
29,69,1794,2664118,2665568,8825,25,0,1057,1,0,13
30,74,1868,54103,54451,3603,1,0,1061,0,0,13
31,66,1934,633987,635022,2602,5,9,1063,1,0,6
32,69,2003,603381,605751,1522,5,25,1038,0,0,12
33,134,2137,42342,45727,578,1,45,1040,1,0,0
34,68,2205,331563,333664,365,5,45,1040,0,0,4
35,48,2253,7769722,7773548,585,60,24,1041,1,0,16
36,86,2339,1943300,1945219,472,15,34,1044,2,0,11
37,21,2360,7506132,7508930,605,60,0,1045,1,0,14
