event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,80,80,204537,220958,204537,5,0,1000,0,0,0
2,39,119,8702319,8744713,1832224,85,0,999,0,0,8
3,68,187,517741,525649,439255,5,25,999,1,0,11
4,83,270,714713,736209,167141,10,49,998,0,0,4
5,55,325,1465930,1489577,102567,15,32,1003,1,0,4
6,68,393,1402196,1425998,84380,15,32,1008,0,0,3
7,92,481,162494,162974,26778,5,3,1009,4,4,6
8,82,563,495697,503566,10707,5,3,1018,1,0,12
9,39,594,8860289,8869532,55302,75,2,1022,3,8,11
10,75,669,2895010,2939217,61487,25,2,1029,0,0,6
11,36,705,7518543,7544778,85447,65,15,1028,2,0,5
12,62,767,499101,506058,28576,5,25,1028,1,0,6
13,48,815,1589936,1623660,23892,15,25,1031,0,0,0
14,98,913,38772,39920,3931,1,25,1029,0,0,13
15,58,971,3022795,3042408,3654,25,11,1029,2,0,5
16,69,1040,3485884,3498183,7203,30,4,1028,3,0,14
17,119,1159,10102,10408,568,1,16,1031,2,0,6
18,46,1205,5441815,5471603,707,45,10,1040,1,0,18
19,39,1244,7066388,7106486,826,60,2,1043,1,0,10
20,64,1308,634791,655291,416,10,2,1043,0,0,7
21,65,1373,1320391,1325659,249,15,0,1039,3,0,19
22,52,1425,1745574,1756014,134,15,2,1042,1,0,13
23,50,1475,3471480,3542298,77,30,2,1046,0,0,7
24,64,1539,3059160,3081465,84,25,5,1049,1,0,12
25,80,1619,582000,587696,53,5,0,1052,2,0,7
26,84,1703,412485,424121,21,5,0,1057,0,0,7
27,42,1745,8225233,8248021,33,65,4,1061,2,0,10
28,59,1804,4794795,4846959,122,40,4,1063,0,0,2
29,73,1877,1906497,1916616,75,15,78,1052,2,0,3
30,49,1926,3697787,3777918,137,30,78,1057,0,0,11
31,54,1980,2751176,2767203,209,25,15,1055,2,0,0
32,57,2037,2878886,2955254,242,25,15,1056,0,0,11
33,80,2117,2848111,2873837,1707,25,15,1051,0,0,27
34,67,2184,383348,403316,1182,5,8,1045,0,0,0
35,48,2232,7423419,7522436,1722,60,8,1050,0,0,8
36,93,2325,784081,800513,979,10,8,1048,0,0,2
37,40,2365,1866496,1873278,470,15,13,1048,2,0,24
