event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,65,65,1743774,1870236,1743774,20,0,1000,0,0,4
2,41,106,8215084,8282748,4274377,80,0,999,0,0,0
3,43,149,7516543,7564166,5075894,70,33,999,2,0,3
4,70,219,3536852,3610104,4017764,35,14,997,0,0,15
5,41,260,6471775,6593715,4246598,55,14,1002,0,0,7
6,83,343,178139,184462,1540147,5,2,1005,2,0,1
7,75,418,2098768,2157155,1211402,20,2,1009,0,0,3
8,83,501,444432,450919,610899,5,35,1015,2,0,11
9,42,543,7228809,7331053,814284,60,35,1019,0,0,7
10,81,624,1388084,1431228,606470,15,35,1021,0,0,8
11,33,657,8945854,9003177,820290,75,59,1023,1,0,14
12,78,735,36911,38784,178072,1,59,1023,0,0,2
13,72,807,71387,80224,37652,1,59,1022,0,0,8
14,68,875,4025013,4027571,46015,35,15,1014,4,0,13
15,72,947,583108,601023,17595,5,15,1017,0,0,6
16,71,1018,3017694,3052977,27560,25,3,1012,5,0,13
17,75,1093,4484786,4515718,40717,40,4,1013,1,0,2
18,60,1153,1121987,1135716,20319,10,13,1010,1,0,11
19,81,1226,6779,6820,2911,1,1,1008,3,8,0
20,51,1277,3155976,3190379,3516,25,7,1006,1,0,17
21,70,1347,523881,539990,1516,5,12,1006,1,0,14
22,53,1400,1530380,1542507,759,15,1,1011,1,0,11
23,39,1439,8322405,8463437,905,70,1,1014,0,0,6
24,60,1499,4539281,4571065,1373,40,17,1014,2,0,1
25,74,1573,1452177,1483206,1192,15,21,1017,1,0,12
26,55,1628,7921058,7947562,2907,65,16,1020,1,0,6
27,49,1677,4602156,4644953,2703,40,6,1022,1,0,8
28,59,1736,4982702,5007694,6604,40,9,1020,1,0,2
29,70,1806,2454822,2476271,4634,20,2,1017,1,0,9
30,54,1860,2129170,2211781,5457,20,2,1017,0,0,4
31,68,1924,453125,458964,4429,5,15,1017,3,4,2
32,58,1982,2553534,2694272,4658,20,1,1011,0,0,10
33,143,2125,4996,5683,1104,1,18,1009,1,0,0
34,71,2196,182941,207754,606,5,18,1009,0,0,8
35,55,2251,4861908,4895344,653,40,19,1011,1,0,16
36,90,2341,1226243,1247473,424,10,24,1015,1,0,14
37,31,2372,3949636,3980086,327,35,2,1015,1,0,11
