name,time,event
wildcard,2025-09-12T15:51:57.358968Z,4
3xc,2025-09-26T20:57:54.827450Z,6
bboost,2025-11-08T10:37:11.490204Z,11
freehit,2025-12-06T09:54:46.702127Z,15
bboost,2026-01-31T12:42:06.766170Z,24
freehit,2026-04-17T15:13:38.692194Z,33
wildcard,2026-04-30T21:28:03.664097Z,35
3xc,2026-05-09T07:30:56.481608Z,36
