event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,80,80,204537,217723,204537,5,0,1000,0,0,3
2,44,124,7387574,7427476,1190219,70,0,1001,0,0,12
3,64,188,908508,923122,390331,10,0,1004,0,0,3
4,78,266,1475616,1504696,237355,15,1,1003,0,0,11
5,32,298,9936678,9974681,783154,85,1,1009,0,0,32
6,92,390,29033,29147,109020,1,2,1012,4,0,3
7,65,455,4820034,4856427,183271,45,2,1015,0,0,13
8,72,527,1781895,1793332,154268,15,7,1021,2,0,27
9,59,586,1992160,2023730,90340,20,7,1024,0,0,5
10,73,659,3774248,3794802,109776,35,19,1025,2,0,7
11,64,723,130759,133315,25553,5,4,1028,1,0,0
12,50,773,2211550,2231923,18393,20,7,1030,1,0,6
13,39,812,4322114,4350394,28237,35,4,1030,1,0,10
14,78,890,1357137,1372528,18910,15,3,1029,1,0,8
15,63,953,1686905,1706920,12060,15,3,1031,0,0,18
16,93,1046,222413,225290,4736,5,0,1035,4,0,9
17,91,1137,1042816,1054149,2748,10,0,1040,0,0,15
18,49,1186,3909767,3960244,2534,35,0,1045,0,0,37
19,36,1222,8641513,8660706,3686,70,8,1042,2,0,12
20,67,1289,441499,447868,1581,5,0,1044,1,0,5
21,67,1356,936903,946377,804,10,13,1044,2,0,12
22,36,1392,8667713,8690568,1303,70,18,1049,2,0,14
23,47,1439,4636809,4702844,890,40,18,1051,0,0,9
24,78,1517,405968,411581,408,5,9,1047,2,0,0
25,77,1594,914338,927150,301,10,5,1046,1,0,14
26,62,1656,5360704,5380855,523,45,5,1046,1,0,5
27,51,1707,3496423,3553462,429,30,5,1048,0,0,15
28,76,1783,1329512,1341469,438,15,17,1049,2,0,2
29,53,1836,6677123,6725694,859,55,17,1051,0,0,7
30,73,1909,80293,81327,344,1,0,1048,2,0,11
31,54,1963,2601353,2638876,501,25,0,1052,0,0,0
32,63,2026,1563512,1576707,441,15,16,1053,1,0,8
33,105,2131,741179,753037,793,10,16,1053,0,0,19
34,67,2198,426452,428446,540,5,10,1051,2,0,6
35,50,2248,6595888,6671266,766,55,8,1050,0,0,2
36,81,2329,2997508,3012577,781,25,13,1054,1,0,16
37,34,2363,3112798,3128945,498,25,9,1053,1,0,10
