element_in,element_in_cost,element_out,element_out_cost,entry,event,time
662,53,257,51,3023815,37,2026-05-15T17:28:38.083792Z
691,57,624,78,3023815,35,2026-05-01T16:52:36.636941Z
257,51,694,43,3023815,35,2026-05-01T16:52:36.636735Z
341,39,470,40,3023815,35,2026-05-01T16:52:36.636502Z
430,146,499,103,3023815,35,2026-05-01T16:52:36.636260Z
417,65,329,60,3023815,35,2026-05-01T16:52:36.636055Z
411,52,713,45,3023815,35,2026-05-01T16:52:36.635827Z
256,58,317,45,3023815,35,2026-05-01T16:52:36.635526Z
499,103,661,91,3023815,34,2026-04-24T12:19:18.093231Z
698,55,329,60,3023815,33,2026-04-18T09:31:31.939283Z
224,60,317,45,3023815,33,2026-04-18T09:31:31.938888Z
341,39,470,40,3023815,33,2026-04-18T09:31:31.938464Z
72,52,694,43,3023815,33,2026-04-18T09:31:31.938057Z
139,45,287,55,3023815,33,2026-04-18T09:31:31.937642Z
430,145,624,76,3023815,33,2026-04-18T09:31:31.937258Z
691,56,136,67,3023815,33,2026-04-18T09:31:31.936821Z
249,77,661,92,3023815,33,2026-04-18T09:31:31.936415Z
157,61,267,63,3023815,33,2026-04-18T09:31:31.936001Z
82,82,47,74,3023815,33,2026-04-18T09:31:31.935592Z
235,105,449,99,3023815,33,2026-04-18T09:31:31.935223Z
151,46,373,63,3023815,33,2026-04-18T09:31:31.934761Z
411,51,5,66,3023815,33,2026-04-18T09:31:31.934142Z
317,46,8,63,3023815,31,2026-03-20T18:05:11.785726Z
661,92,430,142,3023815,31,2026-03-20T17:52:58.651239Z
329,60,547,49,3023815,31,2026-03-20T17:52:58.650874Z
373,63,256,58,3023815,31,2026-03-20T17:52:58.645316Z
84,53,21,75,3023815,29,2026-03-03T17:52:13.882285Z
8,64,441,43,3023815,25,2026-02-06T16:10:50.607095Z
21,75,16,98,3023815,25,2026-02-06T16:10:50.601955Z
713,45,373,59,3023815,24,2026-01-31T10:25:31.236325Z
449,95,414,82,3023815,24,2026-01-31T10:25:31.229164Z
267,63,387,66,3023815,23,2026-01-24T09:19:55.524346Z
256,58,107,48,3023815,23,2026-01-24T09:19:55.518316Z
47,75,82,75,3023815,20,2026-01-03T08:35:44.768274Z
387,66,47,72,3023815,19,2025-12-30T17:56:32.024806Z
441,42,348,40,3023815,19,2025-12-30T02:52:20.462919Z
5,62,8,65,3023815,19,2025-12-28T20:27:18.508363Z
107,48,151,45,3023815,18,2025-12-25T01:06:09.565029Z
8,65,725,55,3023815,18,2025-12-25T01:06:09.564538Z
547,49,160,60,3023815,18,2025-12-25T01:06:09.563938Z
725,55,256,57,3023815,16,2025-12-13T04:21:41.155558Z
414,81,267,65,3023815,14,2025-12-02T04:53:41.034235Z
373,60,5,62,3023815,12,2025-11-22T04:45:14.665279Z
470,40,530,39,3023815,11,2025-11-08T08:44:53.646619Z
694,41,196,40,3023815,9,2025-10-24T15:17:52.239417Z
136,61,283,75,3023815,9,2025-10-24T15:17:52.233290Z
160,59,516,60,3023815,7,2025-10-03T17:18:37.840148Z
16,98,21,65,3023815,6,2025-09-27T08:09:33.541778Z
283,75,563,44,3023815,4,2025-09-12T16:59:54.820913Z
21,65,16,99,3023815,3,2025-08-30T02:38:36.177848Z
82,73,235,104,3023815,3,2025-08-30T02:38:36.170214Z
