season_name,total_points,rank
2012/13,1491,2113405
2013/14,1548,2458007
2015/16,1414,3165192
2017/18,1809,2742203
2018/19,1833,3778727
2019/20,1840,3816688
2020/21,2156,1233239
2021/22,2258,861717
2022/23,2458,327558
2023/24,2226,1854262
2024/25,2520,84181
