element_in,element_in_cost,element_out,element_out_cost,entry,event,time
6,62,148,44,785300,37,2026-05-15T15:48:47.179139Z
16,99,235,103,785300,36,2026-05-09T09:38:21.785439Z
148,44,72,50,785300,36,2026-05-09T09:38:21.780328Z
329,60,214,43,785300,34,2026-04-22T22:33:16.363749Z
596,72,64,86,785300,34,2026-04-22T22:33:16.363235Z
214,43,457,57,785300,34,2026-04-22T22:21:07.136004Z
567,39,670,48,785300,34,2026-04-22T22:21:07.135810Z
5,71,442,44,785300,34,2026-04-22T22:21:07.135605Z
233,37,568,51,785300,34,2026-04-22T22:21:07.135332Z
670,48,679,42,785300,34,2026-04-22T22:08:23.937905Z
136,74,596,72,785300,34,2026-04-22T22:08:23.937720Z
442,44,5,68,785300,34,2026-04-22T22:08:23.937520Z
1,60,567,39,785300,34,2026-04-22T22:08:23.937257Z
567,39,341,39,785300,34,2026-04-20T20:56:02.412946Z
64,86,249,77,785300,34,2026-04-20T20:56:02.412792Z
596,72,430,142,785300,34,2026-04-20T20:56:02.412643Z
21,72,200,50,785300,34,2026-04-20T20:56:02.412465Z
457,57,354,49,785300,34,2026-04-20T20:56:02.412294Z
387,71,235,105,785300,34,2026-04-20T20:56:02.412145Z
381,140,82,79,785300,34,2026-04-20T20:56:02.411992Z
606,44,72,50,785300,34,2026-04-20T20:56:02.411831Z
694,45,77,42,785300,34,2026-04-20T20:56:02.411668Z
568,51,411,50,785300,34,2026-04-20T20:56:02.411471Z
373,62,151,45,785300,34,2026-04-20T20:56:02.411247Z
679,42,139,45,785300,34,2026-04-20T20:56:02.411022Z
354,49,21,72,785300,33,2026-04-18T09:50:23.587684Z
77,42,606,44,785300,33,2026-04-18T09:50:23.587350Z
249,77,136,67,785300,33,2026-04-18T09:50:23.581496Z
606,44,317,46,785300,32,2026-04-10T16:32:52.456294Z
200,50,83,59,785300,32,2026-04-10T16:32:52.456067Z
21,73,517,54,785300,32,2026-04-10T16:32:52.455849Z
235,106,329,60,785300,32,2026-04-10T16:32:52.455645Z
411,50,373,63,785300,32,2026-04-10T16:32:52.455425Z
341,39,1,58,785300,32,2026-04-10T16:32:52.455162Z
329,60,21,73,785300,31,2026-03-20T18:27:35.920229Z
317,46,411,51,785300,31,2026-03-20T18:27:35.919882Z
373,63,226,53,785300,31,2026-03-20T18:27:35.913692Z
72,48,257,51,785300,28,2026-02-21T22:36:31.045519Z
83,58,488,68,785300,27,2026-02-18T20:39:35.370688Z
257,51,684,51,785300,26,2026-02-09T21:26:05.307692Z
449,95,47,73,785300,24,2026-01-31T11:26:11.380121Z
82,77,414,83,785300,23,2026-01-24T10:58:45.548104Z
21,73,450,80,785300,22,2026-01-17T10:58:17.907223Z
684,51,373,59,785300,21,2026-01-06T17:11:09.831188Z
624,77,661,89,785300,20,2026-01-03T09:46:28.745666Z
5,65,473,52,785300,20,2026-01-03T09:46:28.738121Z
473,52,191,39,785300,19,2025-12-30T17:47:15.521446Z
517,53,21,68,785300,19,2025-12-30T17:47:15.514216Z
661,88,283,76,785300,18,2025-12-23T00:06:02.114292Z
450,80,449,92,785300,18,2025-12-23T00:06:02.106792Z
47,70,452,63,785300,17,2025-12-14T19:36:49.786185Z
411,53,256,58,785300,17,2025-12-14T19:36:49.777630Z
136,71,252,42,785300,16,2025-12-13T10:45:36.979610Z
387,67,119,83,785300,16,2025-12-13T10:45:36.979376Z
411,52,224,62,785300,16,2025-12-13T10:45:36.979113Z
83,60,450,79,785300,16,2025-12-11T22:47:07.730436Z
224,62,113,45,785300,16,2025-12-11T22:47:07.730126Z
191,39,263,38,785300,16,2025-12-11T19:24:24.702658Z
450,79,623,44,785300,16,2025-12-11T19:24:24.702238Z
252,42,136,66,785300,16,2025-12-11T19:24:24.701755Z
119,84,235,103,785300,16,2025-12-11T19:24:24.701275Z
414,86,387,66,785300,16,2025-12-11T19:24:24.700835Z
344,39,8,65,785300,16,2025-12-11T19:24:24.700352Z
1,60,220,48,785300,16,2025-12-11T19:24:24.699821Z
113,45,373,60,785300,16,2025-12-10T22:46:03.800857Z
235,103,119,84,785300,16,2025-12-10T22:46:03.800429Z
373,60,191,39,785300,16,2025-12-10T22:39:22.751932Z
623,44,488,69,785300,16,2025-12-10T22:39:22.751670Z
119,84,21,68,785300,16,2025-12-10T22:39:22.751345Z
387,66,414,83,785300,16,2025-12-10T22:39:22.751090Z
725,54,411,52,785300,16,2025-12-10T22:39:22.750768Z
488,69,452,63,785300,16,2025-12-08T22:21:20.653061Z
602,39,630,39,785300,16,2025-12-08T22:21:20.652737Z
8,65,224,62,785300,16,2025-12-08T22:21:20.652420Z
220,48,1,58,785300,16,2025-12-08T22:21:20.652033Z
411,52,151,45,785300,16,2025-12-07T19:39:00.630743Z
630,39,139,44,785300,16,2025-12-07T19:39:00.630545Z
337,62,283,77,785300,16,2025-12-07T19:39:00.630347Z
16,101,488,68,785300,16,2025-12-07T19:39:00.630156Z
224,62,373,59,785300,16,2025-12-07T19:39:00.629951Z
263,38,256,58,785300,16,2025-12-07T19:39:00.629660Z
151,45,603,42,785300,15,2025-12-06T10:51:10.532852Z
452,63,267,65,785300,14,2025-12-02T14:29:06.068218Z
488,67,417,64,785300,14,2025-12-02T14:29:06.062506Z
417,64,299,65,785300,13,2025-11-29T12:35:14.469586Z
414,80,82,76,785300,13,2025-11-29T12:35:14.464042Z
373,59,5,64,785300,12,2025-11-21T19:56:12.733836Z
226,51,694,41,785300,11,2025-11-07T20:28:37.558079Z
136,62,714,73,785300,11,2025-11-07T20:28:37.553384Z
267,64,48,59,785300,7,2025-10-02T19:08:05.448170Z
299,65,242,50,785300,7,2025-10-02T19:08:05.447900Z
21,65,516,60,785300,7,2025-10-02T19:08:05.447657Z
714,71,597,68,785300,7,2025-10-02T19:08:05.447415Z
191,40,317,45,785300,7,2025-10-02T19:08:05.447146Z
694,40,568,55,785300,7,2025-10-02T19:08:05.446761Z
603,44,505,54,785300,7,2025-10-02T19:08:05.446515Z
256,56,508,49,785300,7,2025-10-02T19:08:05.446254Z
5,62,569,50,785300,7,2025-10-02T19:08:05.445937Z
1,56,220,49,785300,7,2025-10-02T19:08:05.445623Z
597,68,64,87,785300,6,2025-09-27T09:46:40.328547Z
449,90,580,71,785300,5,2025-09-20T09:33:37.461730Z
82,74,267,65,785300,4,2025-09-13T09:45:20.514515Z
580,71,235,105,785300,3,2025-08-29T22:33:14.159651Z
283,75,624,78,785300,3,2025-08-29T22:33:14.151976Z
