element_in,element_in_cost,element_out,element_out_cost,entry,event,time
488,69,84,53,359203,37,2026-05-15T17:23:41.515654Z
666,89,249,75,359203,36,2026-05-09T07:20:08.376303Z
16,99,235,104,359203,36,2026-05-08T20:28:23.037966Z
5,72,74,47,359203,35,2026-05-01T13:10:37.463362Z
606,45,694,45,359203,34,2026-04-24T17:07:20.321270Z
568,51,6,61,359203,34,2026-04-24T17:07:20.321028Z
596,72,624,77,359203,34,2026-04-24T17:07:20.320818Z
615,55,242,51,359203,34,2026-04-24T17:07:20.320592Z
382,83,384,73,359203,34,2026-04-24T17:07:20.320281Z
500,54,311,50,359203,34,2026-04-24T14:50:04.207732Z
679,42,369,39,359203,34,2026-04-24T14:50:04.207448Z
384,73,450,80,359203,34,2026-04-24T14:50:04.207124Z
694,45,568,51,359203,34,2026-04-23T20:43:51.035354Z
373,62,291,57,359203,34,2026-04-23T20:43:51.034814Z
568,51,440,46,359203,34,2026-04-19T22:28:45.513408Z
369,39,367,41,359203,34,2026-04-19T22:28:45.512955Z
291,57,151,45,359203,34,2026-04-19T20:52:35.431638Z
242,51,84,53,359203,34,2026-04-19T20:52:35.431403Z
440,46,148,44,359203,34,2026-04-19T20:52:35.431117Z
508,48,72,50,359203,34,2026-04-19T20:52:35.430907Z
367,41,341,39,359203,34,2026-04-19T20:52:35.430670Z
1,60,139,44,359203,34,2026-04-19T20:52:35.430480Z
6,61,343,43,359203,34,2026-04-19T20:52:35.430284Z
5,71,74,47,359203,34,2026-04-19T20:52:35.430076Z
515,74,82,82,359203,34,2026-04-19T20:52:35.429744Z
381,140,235,105,359203,34,2026-04-19T20:52:35.429502Z
450,80,417,63,359203,34,2026-04-19T20:52:35.429308Z
311,50,249,77,359203,34,2026-04-19T20:52:35.429102Z
624,77,691,56,359203,34,2026-04-19T20:52:35.428858Z
64,86,430,143,359203,34,2026-04-19T20:52:35.428569Z
417,63,160,55,359203,32,2026-04-10T16:53:13.500321Z
148,44,411,50,359203,32,2026-04-10T16:53:13.500043Z
160,55,417,63,359203,32,2026-04-10T16:44:32.902394Z
249,78,624,76,359203,32,2026-04-10T16:44:32.902185Z
411,50,148,44,359203,32,2026-04-10T16:44:32.901903Z
624,76,249,78,359203,32,2026-04-10T15:51:52.671488Z
