event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,73,73,631488,673273,631488,10,0,1000,0,0,17
2,57,130,3290679,3337068,654705,35,0,1000,0,0,1
3,63,193,1124013,1141255,239398,10,5,1005,1,0,8
4,88,281,333797,339583,56780,5,5,1007,1,0,1
5,50,331,2714461,2777866,58638,25,5,1009,0,0,5
6,60,387,2972994,2980420,139731,25,0,1012,3,4,4
7,93,480,118346,121675,29252,1,67,1015,1,0,8
8,69,549,2412978,2440951,34297,20,50,1025,1,0,6
9,39,588,8737327,8773050,81734,75,46,1028,1,0,7
10,68,656,5492146,5527532,132466,45,18,1034,1,0,24
11,46,702,2707375,2743388,100734,25,0,1037,1,0,3
12,29,731,9950002,9976310,223415,85,1,1041,1,0,9
13,47,778,1781449,1819103,189026,15,79,1027,0,0,2
14,83,861,665722,677068,99978,10,63,1032,1,0,4
15,64,925,1609204,1626087,63978,15,68,1036,1,0,14
16,85,1010,698978,713855,43222,10,39,1046,5,0,12
17,90,1100,1205844,1220194,28360,10,10,1057,1,0,15
18,34,1134,10551012,10568194,57122,85,6,1060,1,0,4
19,51,1185,2088244,2103979,33629,20,16,1060,1,0,0
20,59,1244,1246360,1279727,23279,10,16,1058,0,0,7
21,75,1319,195678,199238,8559,5,9,1056,2,0,15
22,51,1370,1983716,1996273,5140,20,8,1056,1,0,15
23,49,1419,4113134,4140383,3244,35,4,1062,1,0,10
24,75,1494,678555,687859,1856,10,1,1061,1,0,13
25,61,1555,5863018,5891863,3570,50,1,1061,1,0,3
26,63,1618,4999539,5024562,5071,40,8,1060,1,0,17
27,44,1662,7080717,7119352,6299,60,1,1060,1,0,11
28,64,1726,3532079,3578863,10806,30,1,1063,0,0,0
29,67,1793,3139176,3151052,9210,25,23,1062,2,0,10
30,37,1830,9121102,9134228,22521,75,18,1068,1,0,16
31,79,1909,27864,28265,9350,1,39,1067,1,0,0
32,50,1959,5262650,5349480,13611,45,71,1052,0,0,12
33,161,2120,64,68,1455,1,46,1056,1,0,0
34,71,2191,182941,201755,813,5,46,1058,0,0,8
35,63,2254,1944362,2002928,540,15,46,1062,0,0,11
36,93,2347,857630,870791,296,10,57,1065,2,0,5
37,25,2372,5980182,6004901,323,50,58,1065,1,0,9
