element_in,element_in_cost,element_out,element_out_cost,entry,event,time
242,53,84,54,4122995,37,2026-05-15T15:00:07.580390Z
440,45,706,39,4122995,36,2026-05-08T08:44:04.746768Z
418,64,82,81,4122995,36,2026-05-07T08:03:41.783629Z
507,47,574,43,4122995,34,2026-04-24T15:36:01.402614Z
717,65,272,49,4122995,34,2026-04-24T11:11:34.311250Z
434,38,502,46,4122995,34,2026-04-24T11:11:34.311025Z
574,43,291,57,4122995,34,2026-04-24T11:11:34.310729Z
1,60,287,56,4122995,34,2026-04-24T11:11:34.310322Z
508,48,72,51,4122995,34,2026-04-23T16:17:43.625273Z
596,72,691,56,4122995,34,2026-04-23T16:17:43.625064Z
5,71,74,47,4122995,34,2026-04-23T16:17:43.624856Z
287,56,101,46,4122995,34,2026-04-23T16:17:43.624663Z
64,87,430,142,4122995,34,2026-04-23T16:17:43.624472Z
500,54,178,62,4122995,34,2026-04-23T16:17:43.624262Z
272,49,82,82,4122995,34,2026-04-23T16:17:43.624019Z
381,140,84,54,4122995,34,2026-04-23T16:17:43.623820Z
293,49,151,45,4122995,34,2026-04-23T16:17:43.623581Z
291,57,411,50,4122995,34,2026-04-23T16:17:43.623321Z
373,62,706,39,4122995,34,2026-04-23T16:17:43.623075Z
502,46,139,45,4122995,34,2026-04-23T16:17:43.622792Z
47,74,235,105,4122995,34,2026-04-23T16:08:49.682973Z
515,74,354,49,4122995,33,2026-04-17T12:48:21.105311Z
235,106,515,73,4122995,32,2026-04-10T14:46:14.496027Z
139,45,1,60,4122995,32,2026-04-10T11:23:04.644803Z
411,50,260,48,4122995,32,2026-04-10T11:22:23.452544Z
178,62,249,75,4122995,32,2026-04-10T11:22:23.452319Z
151,45,226,53,4122995,32,2026-04-10T11:22:23.452088Z
691,56,661,88,4122995,32,2026-04-10T11:22:23.451828Z
82,82,242,50,4122995,32,2026-04-10T11:22:23.451619Z
84,54,169,49,4122995,32,2026-04-10T11:22:23.451400Z
354,49,329,60,4122995,32,2026-04-10T11:22:23.451171Z
72,51,473,53,4122995,32,2026-04-10T11:22:23.450898Z
74,47,373,62,4122995,32,2026-04-10T11:22:23.450669Z
706,39,508,47,4122995,32,2026-04-10T11:22:23.450319Z
329,60,82,81,4122995,31,2026-03-20T10:13:59.375469Z
515,73,18,68,4122995,30,2026-03-14T12:04:38.256446Z
169,49,382,82,4122995,29,2026-03-03T07:22:57.076038Z
373,61,684,50,4122995,29,2026-03-03T07:22:57.069604Z
82,80,515,73,4122995,27,2026-02-20T13:16:10.927099Z
242,49,329,56,4122995,26,2026-02-08T08:50:01.100499Z
18,68,488,68,4122995,25,2026-02-05T20:55:18.346655Z
249,72,136,69,4122995,24,2026-01-30T18:25:19.142415Z
449,91,414,87,4122995,23,2026-01-17T16:39:44.046739Z
473,53,411,52,4122995,22,2026-01-14T12:53:35.138842Z
515,73,388,54,4122995,21,2026-01-05T16:55:18.614994Z
684,51,8,63,4122995,21,2026-01-05T16:40:49.631990Z
382,81,449,91,4122995,19,2025-12-29T15:35:32.316034Z
388,54,242,50,4122995,18,2025-12-21T05:49:04.785042Z
414,88,48,59,4122995,17,2025-12-17T12:52:56.102784Z
661,84,714,74,4122995,16,2025-12-12T21:32:40.046671Z
48,59,273,50,4122995,16,2025-12-11T14:29:42.075763Z
226,53,256,60,4122995,16,2025-12-11T14:27:25.674651Z
449,91,266,77,4122995,16,2025-12-11T14:27:25.674052Z
1,60,736,57,4122995,16,2025-12-11T14:27:25.666230Z
329,52,241,57,4122995,15,2025-12-05T08:03:14.789072Z
714,74,671,58,4122995,14,2025-12-01T13:04:49.691662Z
8,63,575,48,4122995,13,2025-11-29T13:13:51.269289Z
136,66,726,69,4122995,13,2025-11-29T13:05:27.891590Z
273,50,120,70,4122995,13,2025-11-29T12:58:28.027615Z
736,57,1,57,4122995,13,2025-11-29T12:57:10.848284Z
120,70,418,65,4122995,13,2025-11-29T12:57:10.847753Z
508,47,8,59,4122995,13,2025-11-29T12:45:52.904550Z
266,77,82,78,4122995,13,2025-11-29T12:42:55.873954Z
411,51,6,60,4122995,13,2025-11-29T12:42:55.873705Z
726,69,714,74,4122995,13,2025-11-29T12:42:55.873419Z
101,45,502,47,4122995,13,2025-11-29T12:42:55.873160Z
671,58,283,80,4122995,13,2025-11-29T12:42:55.872896Z
242,49,299,65,4122995,13,2025-11-29T12:42:55.872621Z
488,66,119,84,4122995,13,2025-11-29T12:42:55.872313Z
575,48,228,49,4122995,13,2025-11-29T12:42:55.872042Z
256,59,72,48,4122995,13,2025-11-29T12:42:55.871735Z
418,64,582,65,4122995,12,2025-11-20T08:15:27.864021Z
283,79,136,61,4122995,11,2025-11-05T14:56:46.992333Z
119,82,586,54,4122995,10,2025-10-30T14:04:57.622720Z
714,74,97,70,4122995,9,2025-10-23T13:56:39.608121Z
136,61,218,44,4122995,8,2025-10-17T09:04:49.215794Z
82,78,381,145,4122995,7,2025-09-28T02:57:13.275995Z
72,47,77,40,4122995,6,2025-09-21T20:53:24.441916Z
97,70,249,76,4122995,6,2025-09-21T20:50:51.299723Z
586,54,593,50,4122995,6,2025-09-21T12:53:39.995191Z
299,65,417,65,4122995,4,2025-09-01T13:14:58.208076Z
8,55,402,60,4122995,3,2025-08-23T20:10:52.816642Z
64,90,661,86,4122995,2,2025-08-19T14:37:34.774292Z
441,45,320,45,4122995,2,2025-08-19T14:32:33.062008Z
225,55,107,50,4122995,2,2025-08-19T14:18:54.055356Z
402,60,11,55,4122995,2,2025-08-19T14:18:10.595242Z
1,55,182,50,4122995,2,2025-08-19T14:18:10.594874Z
16,100,205,50,4122995,2,2025-08-19T14:16:28.845194Z
205,50,266,75,4122995,2,2025-08-19T14:12:23.612490Z
11,55,6,60,4122995,2,2025-08-19T14:08:14.365669Z
320,45,228,50,4122995,2,2025-08-19T14:08:14.365184Z
346,40,260,45,4122995,2,2025-08-19T14:08:14.364726Z
658,45,218,45,4122995,2,2025-08-19T14:08:14.364235Z
666,90,430,140,4122995,2,2025-08-19T14:08:14.363772Z
661,86,249,75,4122995,2,2025-08-19T14:08:14.363279Z
82,71,59,50,4122995,2,2025-08-19T14:08:14.362777Z
119,80,417,65,4122995,2,2025-08-19T14:08:14.362303Z
235,105,582,65,4122995,2,2025-08-19T14:08:14.361944Z
266,75,381,145,4122995,2,2025-08-19T14:08:14.361679Z
427,56,241,55,4122995,2,2025-08-19T14:08:14.361347Z
107,50,402,60,4122995,2,2025-08-19T14:08:14.361057Z
224,60,77,40,4122995,2,2025-08-19T14:08:14.360550Z
688,40,502,50,4122995,2,2025-08-19T14:08:14.360071Z
182,50,1,55,4122995,2,2025-08-19T14:08:14.359505Z
59,50,593,50,4122995,2,2025-08-17T19:10:57.069828Z
