season_name,total_points,rank
2013/14,1859,1541554
2014/15,1771,1262955
2015/16,1851,1512428
2017/18,1899,2024850
2018/19,1702,4716493
2020/21,2184,1023021
2021/22,2429,236858
2022/23,2243,2174084
2023/24,2323,839764
2024/25,2344,1029755
