name,time,event
wildcard,2025-09-12T21:33:17.333228Z,4
3xc,2025-09-26T17:02:06.261158Z,6
freehit,2025-11-26T12:56:40.835496Z,13
bboost,2025-12-05T21:11:01.427165Z,15
3xc,2026-02-10T07:30:57.363275Z,26
wildcard,2026-04-09T10:23:48.371785Z,32
bboost,2026-04-17T20:49:26.926100Z,33
freehit,2026-04-20T14:02:48.533324Z,34
