element,position,multiplier,player_name
736,1,1,Gianluigi Donnarumma
373,2,1,Virgil van Dijk
8,3,1,Jurriën Timber
257,4,1,Maxence Lacroix
449,5,1,Bruno Borges Fernandes
414,6,1,Phil Foden
16,7,1,Bukayo Saka
329,8,1,Harry Wilson
21,9,1,Declan Rice
136,10,1,Igor Thiago Nascimento Rodrigues
430,11,2,Erling Haaland
470,12,0,Martin Dúbravka
694,13,0,Nordi Mukiele
575,14,0,Micky van de Ven
252,15,0,Marc Guiu Paz
