season_name,total_points,rank
2007/08,1209,1418129
2010/11,1928,216577
2011/12,2020,130117
2012/13,2077,89547
2013/14,2289,95750
2014/15,2171,16276
2015/16,1950,930329
2016/17,2088,271193
2017/18,1730,3347163
2019/20,2262,107780
2020/21,2317,297185
