event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,76,76,400600,405155,400600,5,0,1000,0,0,4
2,74,150,517638,519216,51397,5,14,999,1,0,13
3,71,221,307767,308410,6737,5,9,1002,1,0,23
4,64,285,5743812,5749881,37888,50,8,1006,1,0,6
5,39,324,7616035,7622198,116701,65,2,1008,1,0,16
6,59,383,3112779,3115429,186399,30,1,1010,1,0,17
7,73,456,2582789,2595958,173859,25,0,1004,0,0,8
8,74,530,1302642,1307460,126390,15,0,1014,0,0,9
9,37,567,9292648,9300774,270566,80,0,1018,0,0,9
10,87,654,611104,611866,146282,5,7,1019,3,0,21
11,53,707,983274,986383,73314,10,22,1021,1,0,9
12,46,753,3314087,3320116,67247,30,34,1022,1,0,9
13,54,807,787163,790854,38101,10,34,1020,0,0,9
14,88,895,292943,293859,13403,5,4,1020,1,0,8
15,98,993,9496,9518,663,1,1,1022,1,0,0
16,73,1066,2545879,2550213,1177,25,3,1019,5,0,6
17,84,1150,2207934,2211789,1089,20,10,1024,1,0,23
18,42,1192,7302988,7307946,1681,60,19,1022,1,0,8
19,34,1226,9494510,9501658,2868,80,23,1025,1,0,5
20,55,1281,2123041,2127307,2700,20,19,1022,1,0,8
21,68,1349,758931,761168,1306,10,29,1020,1,0,22
22,45,1394,4007913,4013378,1122,35,6,1023,1,0,7
23,63,1457,767888,768577,266,10,9,1025,1,0,8
24,70,1527,1472282,1475528,195,15,13,1027,1,0,9
25,59,1586,6641974,6646140,511,55,11,1026,1,0,22
26,88,1674,236338,237019,173,5,5,1024,1,0,0
27,62,1736,991508,992702,61,10,15,1027,1,0,13
28,84,1820,441163,442947,48,5,0,1026,1,0,6
29,54,1874,6605153,6608829,93,55,1,1027,1,0,30
30,48,1922,4080616,4092672,164,35,1,1030,0,0,15
31,60,1982,1440379,1447252,182,15,1,1027,0,0,22
32,67,2049,908194,910204,117,10,8,1026,1,0,7
33,86,2135,2226545,2227917,646,20,25,1023,2,0,3
34,82,2217,14129,14411,181,1,26,1016,0,0,2
35,37,2254,11202914,11203548,540,90,41,1023,1,0,9
36,79,2333,3481155,3484865,643,30,35,1023,1,0,7
37,27,2360,5251619,5257026,589,45,34,1022,1,0,25
