event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,49,49,6072149,6287840,6072139,65,0,1000,0,0,5
2,40,89,8601629,8653489,7535825,80,8,999,1,0,17
3,65,150,865963,883610,4965906,10,10,1000,2,4,8
4,77,227,1678057,1738855,3001965,15,10,1002,0,0,7
5,56,283,1252590,1286998,1823591,15,9,1006,1,0,20
6,53,336,4471365,4496802,2006819,40,34,1006,2,0,5
7,75,411,2210408,2254913,1590714,20,21,1007,1,0,9
8,81,492,568935,582584,908514,5,19,1012,1,0,18
9,35,527,10236547,10278987,1448290,85,18,1013,1,0,4
10,93,620,173780,180680,728061,5,14,1015,1,0,10
11,42,662,4338627,4411076,698323,40,12,1017,1,0,5
12,42,704,4700472,4757969,706319,40,14,1017,1,0,6
13,58,762,483733,509072,378891,5,14,1019,0,0,4
14,64,826,5032111,5141769,456370,45,14,1018,0,0,20
15,67,893,1173767,1187680,279816,10,12,1018,2,0,11
16,71,964,2962270,2981378,317309,25,0,1027,3,0,4
17,78,1042,3518030,3584304,355490,30,1,1027,0,0,25
18,69,1111,282913,287775,157989,5,12,1031,1,0,0
19,41,1152,6061108,6118353,154605,50,12,1031,1,0,13
20,57,1209,1585720,1652270,119568,15,12,1033,0,0,22
21,65,1274,1151359,1210427,82147,10,12,1033,0,0,21
22,52,1326,1767319,1779578,50127,15,1,1036,2,0,10
23,50,1376,3732682,3771150,34435,30,21,1043,1,0,12
24,76,1452,570105,581657,19561,5,7,1048,1,0,14
25,69,1521,2624635,2736308,21057,25,7,1054,0,0,10
26,83,1604,481947,507318,10391,5,7,1057,0,0,7
27,39,1643,9663643,9710428,16189,80,10,1055,1,0,16
28,90,1733,154160,160166,7452,5,20,1051,2,0,1
29,55,1788,6096762,6206389,11404,50,20,1052,0,0,13
30,57,1845,1410031,1485795,11179,15,20,1055,0,0,8
31,62,1907,1219155,1239984,9990,10,18,1050,2,0,0
32,70,1977,512082,549823,5745,5,26,1045,0,0,12
33,124,2101,192611,196648,3570,5,19,1043,1,0,0
34,59,2160,1051813,1120416,3725,10,19,1043,0,0,15
35,58,2218,3431879,3574662,3380,30,19,1045,0,0,13
36,99,2317,359564,364591,1448,5,0,1048,3,0,12
37,34,2351,3112798,3141820,953,25,7,1051,1,0,11
