event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,64,64,1939861,1940722,1939861,25,0,1000,0,0,3
2,55,119,3864995,3865743,1832224,40,0,1001,0,0,9
3,43,162,7431533,7431797,2860635,70,20,1004,1,0,4
4,65,227,5391876,5392322,2971920,50,46,1003,1,0,7
5,50,277,2714461,2715341,2342217,25,46,1003,0,0,8
6,70,347,1156234,1156410,1309049,10,69,1000,1,0,-1
7,71,418,3128025,3128602,1207617,30,0,1003,0,0,10
8,112,530,1673,1676,125409,1,0,1010,0,0,0
9,34,564,10356764,10357138,314655,85,0,1014,0,0,8
10,81,645,1481259,1481667,231475,15,4,1019,1,0,17
11,55,700,705338,705496,109229,10,32,1023,1,0,11
12,55,755,1248967,1249327,58313,15,36,1028,1,0,11
13,58,813,535016,535104,25735,5,19,1031,2,0,6
14,78,891,1415157,1415202,17394,15,21,1032,3,0,6
15,48,939,6298196,6298386,29052,55,21,1039,0,0,5
16,105,1044,23384,23387,5301,1,21,1042,0,0,25
17,80,1124,3120819,3121193,6450,25,26,1041,1,0,12
18,50,1174,3815205,3815591,5685,35,7,1040,2,0,8
19,37,1211,8150611,8151015,7444,65,22,1037,2,0,18
20,64,1275,693960,694151,3835,10,11,1041,1,0,9
21,50,1325,5699106,5699882,5767,45,11,1041,0,0,12
22,48,1373,2867307,2867678,4113,25,27,1043,1,0,18
23,44,1417,6366225,6366556,3543,50,14,1042,2,0,15
24,81,1498,195943,196071,1394,5,14,1045,0,0,12
25,66,1564,3659569,3660143,1986,30,14,1051,0,0,2
26,52,1616,8930573,8930783,5458,70,2,1056,1,0,25
27,48,1664,5058606,5059060,5419,40,7,1055,1,0,10
28,96,1760,33924,33956,1657,1,14,1054,1,0,1
29,71,1831,2253794,2254008,1146,20,4,1052,1,0,2
30,58,1889,1332643,1332946,1084,15,19,1056,1,0,10
31,59,1948,1751474,1752009,1162,15,3,1057,2,0,2
32,73,2021,351173,351269,544,5,31,1055,1,0,7
33,91,2112,1704182,1704602,2137,15,3,1043,0,0,2
34,52,2164,2070491,2070980,3114,20,3,1043,0,0,8
35,74,2238,376908,376981,1252,5,3,1045,0,0,0
36,102,2340,214031,214052,431,5,56,1048,3,0,11
37,21,2361,7506132,7506702,551,60,51,1048,1,0,11
